Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag,Location,Neighborhood Census,Council Districts,County Boundary,Zip Codes
170099900,11/26/2017,14:12,11/26/2017,14:12,,,401,13A,Aggravated Assault (,415,169 HWY and BRIAR CLIFF,KANSAS CITY,64118,PC0410,NPD,N,1,VIC,B,F,21,N,"169 HWY and BRIAR CLIFF
KANSAS CITY 64118",,,,
170095576,11/09/2017,10:29,11/09/2017,10:29,,,802,13B,Non Agg Assault Dome,314,3800  E 6 ST,KANSAS CITY,64124,PJ0694,EPD,Y,1,VIC,W,F,46,N,"3800 E 6 ST
KANSAS CITY 64124
(39.104964, -94.537126)",215,3,7,70
170031642,05/03/2017,02:48,05/03/2017,02:48,,,801,13B,Non Aggravated Assau,141,E ARMOUR BL and HARRISON ST,KANSAS CITY,64106,PJ2771,CPD,U,3,VIC,,,,N,"E ARMOUR BL
KANSAS CITY 64106",,,,
170026540,04/14/2017,01:11,04/14/2017,01:11,,,401,13A,Aggravated Assault (,242,2300  E 72 ST,KANSAS CITY,64130,PJ5427,MPD,U,1,VIC,B,M,64,N,"2300 E 72 ST
KANSAS CITY 64130
(38.996377, -94.560319)",154,2,7,151
170087701,10/10/2017,19:21,10/10/2017,18:17,,,831,13C,Intimidation,122,1100  EUCLID AV,KANSAS CITY,64127,PJ1067,CPD,N,1,VIC,B,F,19,N,"1100 EUCLID AV
KANSAS CITY 64127
(39.099503, -94.558322)",100,3,7,95
170081510,09/18/2017,18:54,09/18/2017,17:20,,,801,13B,Non Aggravated Assau,222,5800  PARK AV,KANSAS CITY,64130,PJ4648,MPD,N,2,SUS,B,F,,N,"5800 PARK AV
KANSAS CITY 64130
(39.021026, -94.559028)",58,2,7,157
170079676,09/12/2017,13:47,09/09/2017,23:00,09/10/2017,08:00,201,11A,Rape,212,3800  E 63 ST,KANSAS CITY,64130,PJ4929,MPD,U,1,VIC,B,F,18,N,"3800 E 63 ST
KANSAS CITY 64130
(39.011917, -94.54209)",16,2,7,157
170088575,10/14/2017,01:01,10/14/2017,01:00,10/14/2017,02:36,801,13B,Non Aggravated Assau,544,9300  WEST LONGVIEW PK,KANSAS CITY,64138,PJ6493,SPD,Y,1,VIC,B,F,49,N,"9300 WEST LONGVIEW PK
KANSAS CITY 64138
(38.954593, -94.48309)",239,2,7,98
170072608,08/19/2017,12:20,06/25/2017,12:00,,,1750,11D,Sex Off Fondle - mol,635,6100  NE 48 ST,KANSAS CITY,64119,PC0957,SCP,U,1,SUS,W,M,,N,"6100 NE 48 ST
KANSAS CITY 64119
(39.180523, -94.507964)",240,6,4,166
170067103,07/30/2017,17:20,07/30/2017,17:20,,,802,13B,Non Agg Assault Dome,544,8800  HUNTER AV,KANSAS CITY,64134,PJ6306,SPD,Y,1,VIC,W,F,36,N,"8800 HUNTER AV
KANSAS CITY 64134
(38.960885, -94.480131)",239,2,7,98
170024755,04/07/2017,14:00,03/22/2017,15:00,03/22/2017,16:06,831,13C,Intimidation,631,600  NE 41 ST,KANSAS CITY,64117,PC1211,SCP,N,2,VIC,W,F,63,N,"600 NE 41 ST
KANSAS CITY 64117",,,,
170062754,07/18/2017,00:05,07/17/2017,21:50,07/17/2017,22:00,802,13B,Non Agg Assault Dome,414,8100  NW ROANRIDGE RD,KANSAS CITY,64151,PP0402,NPD,Y,1,SUS,W,M,30,N,"8100 NW ROANRIDGE RD
KANSAS CITY 64151
(39.240447, -94.658042)",144,5,3,66
170065519,07/24/2017,21:38,07/24/2017,21:00,,,401,13A,Aggravated Assault (,114,SOUTHWEST BL and SUMMIT ST,KANSAS CITY,64108,PJ1837,CPD,U,1,SUS,W,M,,Y,"SOUTHWEST BL
KANSAS CITY 64108",,,,
170002460,01/10/2017,16:12,01/07/2017,21:00,,,801,13B,Non Aggravated Assau,535,12900  WORNALL RD,KANSAS CITY,64145,PJ7360,SPD,U,1,VIC,B,F,79,N,"12900 WORNALL RD
KANSAS CITY 64145
(38.89203, -94.595109)",121,1,7,129
170011551,02/15/2017,17:48,02/15/2017,17:48,,,401,13A,Aggravated Assault (,142,4000  PASEO,KANSAS CITY,64110,PJ3244,CPD,U,1,SUS,B,F,,N,"4000 PASEO
KANSAS CITY 64110
(39.053978, -94.567593)",25,3,7,165
170105285,12/17/2017,02:29,12/17/2017,02:29,,,802,13B,Non Agg Assault Dome,422,3600  NW 87 ST,KANSAS CITY,64154,PP0324,NPD,Y,1,SUS,W,F,29,N,"3600 NW 87 ST
KANSAS CITY 64154
(39.252115, -94.622254)",14,5,3,81
170072723,08/19/2017,19:51,08/19/2017,19:30,,,802,13B,Non Agg Assault Dome,123,E 29 ST and PASEO,KANSAS CITY,64109,PJ2328,CPD,Y,1,SUS,B,M,44,N,"29 ST
and PASEO KANSAS CITY 64109",,,,
170013456,02/23/2017,05:48,02/23/2017,00:30,,,201,11A,Rape,341,E 23 ST and TOPPING AV,KANSAS CITY,64127,PJ1904,EPD,N,1,VIC,B,F,21,N,"23 ST and TOPPING AV
KANSAS CITY 64127",,,,
170018955,03/16/2017,21:30,03/16/2017,21:30,03/16/2017,21:30,201,11A,Rape,211,5000  BELLEFONTAINE AV,KANSAS CITY,64130,PJ4073,MPD,U,1,VIC,B,F,,N,"5000 BELLEFONTAINE AV
KANSAS CITY 64130
(39.035238, -94.548886)",175,3,7,157
170101298,12/01/2017,19:00,12/01/2017,18:39,,,831,13C,Intimidation,635,6500  NE 43 TE,KANSAS CITY,64117,PC1128,SCP,N,1,SUS,B,M,37,N,"6500 NE 43
TE KANSAS CITY 64117
(39.17236, -94.510841)",240,6,4,166
170065248,07/24/2017,06:40,07/24/2017,06:40,,,802,13B,Non Agg Assault Dome,333,4000  CLEVELAND AV,KANSAS CITY,64130,PJ3293,EPD,Y,1,VIC,B,F,29,N,"4000 CLEVELAND AV
KANSAS CITY 64130
(39.052985, -94.539884)",40,3,7,157
170022295,03/29/2017,11:58,03/29/2017,11:30,,,802,13B,Non Agg Assault Dome,415,3800  NW 75 ST,KANSAS CITY,64151,PP0510,NPD,Y,1,ARR,W,M,33,N,"3800 NW 75 ST
KANSAS CITY 64151
(39.22925, -94.623848)",186,5,3,66
170032987,05/07/2017,23:11,05/07/2017,23:11,,,401,13A,Aggravated Assault (,315,5500  ST JOHN AV,KANSAS CITY,64123,PJ0299,EPD,N,1,VIC,W,M,25,Y,"5500 ST JOHN AV
KANSAS CITY 64123
(39.112404, -94.517522)",192,4,7,76
170052295,06/11/2017,02:37,06/11/2017,02:37,,,802,13B,Non Agg Assault Dome,133,200  W 43 ST,KANSAS CITY,64111,PJ3382,CPD,Y,1,VIC,B,F,30,N,"200 W 43 ST
KANSAS CITY 64111
(39.049382, -94.588602)",44,4,7,50
170023416,04/02/2017,18:27,04/02/2017,18:27,,,201,11A,Rape,314,5000  E 6 ST,KANSAS CITY,64123,PJ0799,EPD,U,1,VIC,W,F,,N,"5000 E 6 ST
KANSAS CITY 64123
(39.104388, -94.522567)",215,3,7,70
170010566,02/11/2017,20:19,02/11/2017,20:19,,,801,13B,Non Aggravated Assau,324,5100  E 24 ST,KANSAS CITY,64127,PJ2099,EPD,U,1,SUS,B,M,,N,"5100 E 24 ST
KANSAS CITY 64127
(39.081734, -94.522883)",107,3,7,95
170070403,08/11/2017,12:35,08/11/2017,11:42,,,403,13A,Agg Assault - Domest,113,E 13 ST and CHERRY ST,KANSAS CITY,64106,PJ1105,CPD,Y,2,VIC,B,F,25,Y,"13 ST and CHERRY ST
KANSAS CITY 64106",,,,
170094923,11/07/2017,01:14,11/07/2017,01:10,,,802,13B,Non Agg Assault Dome,223,3000  E 60 ST,KANSAS CITY,64130,PJ4724,MPD,Y,1,VIC,B,F,59,N,"3000 E 60 ST
KANSAS CITY 64130
(39.017438, -94.550071)",16,2,7,157
170067344,07/31/2017,14:04,07/31/2017,12:00,,,802,13B,Non Agg Assault Dome,332,E 33 ST and JACKSON AV,KANSAS CITY,64127,PJ2681,EPD,Y,1,VIC,B,F,19,N,"33 ST and JACKSON AV
KANSAS CITY 64127",,,,
170019711,03/19/2017,21:38,03/19/2017,21:35,,,401,13A,Aggravated Assault (,423,200  NE 88 TE,KANSAS CITY,64155,PC0287,NPD,N,1,SUS,W,M,33,N,"200 NE 88
TE KANSAS CITY 64155
(39.253574, -94.578026)",220,5,4,82
170066995,07/30/2017,09:21,07/30/2017,09:21,,,401,13A,Aggravated Assault (,534,11300  COLORADO AV,KANSAS CITY,64137,PJ7081,SPD,U,1,SUS,B,F,,Y,"11300 COLORADO AV
KANSAS CITY 64137
(38.919644, -94.529954)",34,1,7,149
170076521,09/01/2017,21:42,09/01/2017,21:42,,,802,13B,Non Agg Assault Dome,342,2400  OAKLEY AV,KANSAS CITY,64127,PJ2110,EPD,Y,1,SUS,W,M,31,N,"2400 OAKLEY AV
KANSAS CITY 64127
(39.081065, -94.51773)",222,3,7,95
170073484,08/22/2017,15:14,08/22/2017,14:45,,,802,13B,Non Agg Assault Dome,331,3600  E 29 ST,KANSAS CITY,64128,PJ2429,EPD,Y,2,VIC,W,F,,N,"3600 E 29 ST
KANSAS CITY 64128
(39.07282, -94.541066)",115,3,7,36
170054267,06/17/2017,23:11,06/17/2017,23:11,,,101,09A,HOMICIDE/Non Neglige,233,8000  TROOST AV,KANSAS CITY,64131,PJ5869,MPD,U,1,VIC,B,M,,Y,"8000 TROOST AV
KANSAS CITY 64131
(38.982342, -94.576121)",205,2,7,163
170088880,10/15/2017,10:30,08/14/2017,23:00,08/15/2017,03:00,201,11A,Rape,421,8800  N CONGRESS AV,KANSAS CITY,64152,PP0287,NPD,U,1,SUS,W,M,18,N,"8800 N CONGRESS AV
KANSAS CITY 64152",,,,
170027297,04/16/2017,15:49,04/16/2017,15:45,,,802,13B,Non Agg Assault Dome,333,4200  MONTGALL AV,KANSAS CITY,64130,PJ3437,EPD,Y,2,VIC,B,M,60,N,"4200 MONTGALL AV
KANSAS CITY 64130
(39.049861, -94.55274)",177,3,7,157
170045169,05/15/2017,23:22,05/15/2017,21:40,05/15/2017,21:45,831,13C,Intimidation,415,7900  N OAK TR,KANSAS CITY,64118,PC0412,NPD,U,2,VIC,W,F,47,N,"7900 N OAK TR
KANSAS CITY 64118
(39.237386, -94.576019)",243,6,4,154
170071880,08/16/2017,21:14,08/16/2017,21:10,,,802,13B,Non Agg Assault Dome,331,2700  ASKEW AV,KANSAS CITY,64130,PJ2267,EPD,Y,2,SUS,B,F,27,N,"2700 ASKEW AV
KANSAS CITY 64130",,,,
170025674,04/11/2017,00:55,04/11/2017,00:50,,,802,13B,Non Agg Assault Dome,231,7500  WALNUT ST,KANSAS CITY,64131,PJ5670,MPD,U,2,SUS,W,M,41,N,"7500 WALNUT ST
KANSAS CITY 64131
(38.99194, -94.588393)",146,1,7,162
170063112,07/19/2017,09:12,07/19/2017,09:12,,,210,11B,Forcible Sodomy,342,3500  BOOTH AV,KANSAS CITY,64130,PJ2936,EPD,N,1,SUS,B,M,,Y,"3500 BOOTH AV
KANSAS CITY 64130
(39.062106, -94.48417)",126,3,7,155
170097948,11/18/2017,00:40,11/18/2017,00:40,,,801,13B,Non Aggravated Assau,112,1300  WALNUT ST,KANSAS CITY,64105,PJ1177,CPD,U,1,ARR,W,M,22,N,"1300 WALNUT ST
KANSAS CITY 64105
(39.098401, -94.582162)",5,4,7,75
170026018,04/12/2017,07:37,04/12/2017,07:37,,,801,13B,Non Aggravated Assau,345,11600  E US 40 HWY,KANSAS CITY,64133,PJ3601,EPD,U,1,VIC,W,M,62,N,"11600 E US 40 HWY
KANSAS CITY 64133",,,,
170045564,05/17/2017,13:10,05/17/2017,13:00,,,802,13B,Non Agg Assault Dome,311,4400  SCARRITT AV,KANSAS CITY,64123,PJ0234,EPD,Y,1,SUS,A,M,27,N,"4400 SCARRITT AV
KANSAS CITY 64123
(39.11496, -94.530081)",174,4,7,76
170054517,06/18/2017,22:22,06/18/2017,22:22,,,402,13A,Agg Assault - Drive-,332,3200  AGNES AV,KANSAS CITY,64128,PJ2660,EPD,U,4,VIC,B,M,,Y,"3200 AGNES AV
KANSAS CITY 64128
(39.067888, -94.548323)",67,3,7,36
170074335,08/25/2017,09:45,08/24/2017,07:35,08/25/2017,09:30,831,13C,Intimidation,232,7500  OAK ST,KANSAS CITY,64131,PJ5675,MPD,U,1,SUS,B,M,38,N,"7500 OAK ST
KANSAS CITY 64131",,,,
170027991,04/19/2017,05:21,04/19/2017,04:45,04/19/2017,05:05,401,13A,Aggravated Assault (,543,11800  WINCHESTER AV,KANSAS CITY,64134,PJ7267,SPD,U,6,VIC,B,F,,Y,"11800 WINCHESTER AV
KANSAS CITY 64134
(38.910036, -94.510638)",151,1,7,143
170090441,10/20/2017,23:53,10/20/2017,23:50,,,801,13B,Non Aggravated Assau,121,1700  INDEPENDENCE BL,KANSAS CITY,64106,PJ0663,CPD,U,1,SUS,B,M,40,N,"1700 INDEPENDENCE
BL KANSAS CITY 64106
(39.106673, -94.5613)",134,3,7,75
170095147,11/07/2017,17:30,11/07/2017,17:29,,,802,13B,Non Agg Assault Dome,233,8200  FOREST AV,KANSAS CITY,64130,PJ5999,MPD,Y,1,VIC,B,F,18,N,"8200 FOREST AV
KANSAS CITY 64130
(38.978564, -94.575746)",205,2,7,163
170057903,06/30/2017,15:35,06/30/2017,15:34,,,801,13B,Non Aggravated Assau,232,1200  E MEYER BL,KANSAS CITY,64130,PJ4934,MPD,U,1,SUS,W,F,31,N,"1200 E MEYER
BL KANSAS CITY 64130
(39.011441, -94.573815)",96,2,7,163
170000671,01/03/2017,16:28,01/03/2017,14:30,,,802,13B,Non Agg Assault Dome,213,8700  E 63 TR,KANSAS CITY,64130,PJ4889,MPD,Y,1,VIC,W,F,24,N,"8700 E 63 TR
KANSAS CITY 64130",,,,
170088839,10/15/2017,08:32,10/15/2017,05:08,,,401,13A,Aggravated Assault (,312,1100  EWING AV,KANSAS CITY,99999,PJ1171,EPD,U,1,SUS,U,U,,Y,"1100 EWING AV
KANSAS CITY 99999
(39.098465, -94.503073)",218,4,7,94
170091471,10/24/2017,23:15,10/24/2017,23:15,,,802,13B,Non Agg Assault Dome,642,500  NE 103 ST,KANSAS CITY,64155,PC0181,SCP,Y,1,VIC,W,F,19,N,"500 NE 103 ST
KANSAS CITY 64155
(39.280817, -94.573402)",80,5,4,82
170026235,04/14/2017,16:10,04/14/2017,,,,401,13A,Aggravated Assault (,323,2600  PROSPECT AV,KANSAS CITY,64127,PJ2172,EPD,U,3,SUS,B,M,,Y,"2600 PROSPECT AV
KANSAS CITY 64127
(39.078772, -94.552412)",234,3,7,95
170101094,11/30/2017,21:57,11/30/2017,21:57,,,802,13B,Non Agg Assault Dome,321,2800  E 10 ST,KANSAS CITY,64127,PJ0924,EPD,Y,2,VIC,W,F,23,N,"2800 E 10 ST
KANSAS CITY 64127
(39.101495, -94.54891)",109,3,7,95
170005819,01/23/2017,21:11,01/23/2017,21:11,,,401,13A,Aggravated Assault (,542,8100  E 96 TE,KANSAS CITY,64130,PJ6609,SPD,U,1,VIC,B,M,73,Y,"8100 E 96
TE KANSAS CITY 64130
(38.949232, -94.496045)",120,2,7,143
170019355,03/18/2017,13:48,03/18/2017,13:30,,,401,13A,Aggravated Assault (,312,8800  E 8 ST,KANSAS CITY,64125,PJ0922,EPD,U,1,SUS,W,M,23,N,"8800 E 8 ST
KANSAS CITY 64125
(39.102176, -94.501167)",218,4,7,125
170030794,04/29/2017,20:55,03/31/2017,17:00,,,201,11A,Rape,423,10000  N MAIN ST,KANSAS CITY,64155,PC0184,NPD,N,1,SUS,W,M,,N,"10000 N MAIN ST
KANSAS CITY 64155",,,,
170081538,09/18/2017,20:27,09/18/2017,20:27,,,801,13B,Non Aggravated Assau,221,5100  TRACY AV,KANSAS CITY,64132,PJ4103,MPD,U,1,VIC,W,M,68,N,"5100 TRACY AV
KANSAS CITY 64132
(39.034194, -94.571043)",1,2,7,165
170016179,03/06/2017,10:15,03/03/2017,12:00,,,801,13B,Non Aggravated Assau,334,2600  SWOPE PK,KANSAS CITY,64130,PJ3880,EPD,N,2,VIC,B,M,63,N,"2600 SWOPE PK
KANSAS CITY 64130
(39.038949, -94.554257)",175,3,7,157
170050489,06/04/2017,07:00,06/04/2017,07:00,,,401,13A,Aggravated Assault (,223,5700  COLLEGE AV,KANSAS CITY,64130,PJ4618,MPD,Y,1,VIC,B,M,,N,"5700 COLLEGE AV
KANSAS CITY 64130
(39.022655, -94.547363)",175,2,7,157
170075439,08/29/2017,10:56,08/18/2017,07:40,,,831,13C,Intimidation,221,5700  CHERRY ST,KANSAS CITY,64110,PJ4543,MPD,N,1,VIC,W,M,41,N,"5700 CHERRY ST
KANSAS CITY 64110
(39.02364, -94.580956)",235,4,7,165
170013706,02/23/2017,22:08,02/23/2017,22:08,,,802,13B,Non Agg Assault Dome,341,1700  TOPPING AV,KANSAS CITY,64127,PJ1735,EPD,Y,1,VIC,B,F,37,N,"1700 TOPPING AV
KANSAS CITY 64127",,,,
170010686,02/12/2017,09:45,02/12/2017,09:45,,,401,13A,Aggravated Assault (,112,MAIN ST and PETTICOAT LN,KANSAS CITY,99999,PJ0953,CPD,U,1,SUS,B,M,,Y,"MAIN ST
KANSAS CITY 99999",,,,
170053092,06/13/2017,23:09,06/13/2017,23:00,,,802,13B,Non Agg Assault Dome,545,8500  E 117 ST,KANSAS CITY,64134,PJ7256,SPD,U,1,ARR,W,F,24,N,"8500 E 117 ST
KANSAS CITY 64134
(38.911103, -94.493253)",217,1,7,143
170104098,12/12/2017,13:14,12/12/2017,13:14,,,101,09A,HOMICIDE/Non Neglige,213,6900  BLUE PARKWAY DR,KANSAS CITY,99999,PJ4889,MPD,U,1,SUS,B,M,,Y,"6900 BLUE PARKWAY DR
KANSAS CITY 99999",,,,
170097279,11/15/2017,20:00,11/15/2017,11:30,,,802,13B,Non Agg Assault Dome,533,500  W 103 ST,KANSAS CITY,64114,PJ6751,SPD,Y,2,VIC,B,M,35,N,"500 W 103 ST
KANSAS CITY 64114
(38.941636, -94.598386)",210,1,7,162
170026252,04/13/2017,02:07,04/13/2017,02:07,,,2661,100,Kidnapping/Abduction,121,2600  ELMA ST,KANSAS CITY,64124,PJ0552,CPD,U,1,SUS,W,M,,N,"2600 ELMA ST
KANSAS CITY 64124
(39.109146, -94.550674)",135,3,7,70
170007505,01/30/2017,15:43,01/19/2017,16:00,01/19/2017,17:00,802,13B,Non Agg Assault Dome,642,10900  N CAMPBELL ST,KANSAS CITY,64155,PC0139,SCP,Y,1,SUS,W,M,50,N,"10900 N CAMPBELL ST
KANSAS CITY 64155
(39.291227, -94.56927)",105,5,4,82
170026754,04/14/2017,17:47,04/14/2017,17:47,,,401,13A,Aggravated Assault (,332,3400  COLLEGE AV,KANSAS CITY,64128,PJ2809,EPD,N,1,SUS,B,M,,Y,"3400 COLLEGE AV
KANSAS CITY 64128
(39.064057, -94.545064)",67,3,7,36
170059552,07/06/2017,17:08,07/06/2017,17:08,,,802,13B,Non Agg Assault Dome,542,8700  E 92 TE,KANSAS CITY,64138,PJ6458,SPD,Y,1,VIC,B,M,,N,"8700 E 92
TE KANSAS CITY 64138
(38.956838, -94.486708)",27,2,7,98
170001147,01/05/2017,14:48,01/05/2017,14:15,01/05/2017,14:48,403,13A,Agg Assault - Domest,341,6000  E 15 TE,KANSAS CITY,64126,PJ1474,EPD,U,1,SUS,W,M,22,Y,"6000 E 15
TE KANSAS CITY 64126
(39.092963, -94.511684)",140,3,7,94
170048170,05/26/2017,18:26,05/26/2017,18:20,05/26/2017,18:25,403,13A,Agg Assault - Domest,222,E 51 ST and PARK AV,KANSAS CITY,64131,PJ4048,MPD,U,1,SUS,B,M,29,Y,"51 ST and PARK AV
KANSAS CITY 64131
(39.03391, -94.558228)",58,3,7,157
170062867,07/18/2017,11:50,07/18/2017,11:50,,,802,13B,Non Agg Assault Dome,542,8600  E 93 PL,KANSAS CITY,64138,PJ6473,SPD,U,2,SUS,B,F,21,N,"8600 E 93 PL
KANSAS CITY 64138
(38.954453, -94.488442)",27,2,7,98
170101431,12/02/2017,11:58,12/02/2017,11:58,,,802,13B,Non Agg Assault Dome,212,5200  OAK LEAF DR,KANSAS CITY,64133,PJ4311,MPD,Y,1,SUS,B,M,28,N,"5200 OAK LEAF DR
KANSAS CITY 64133
(39.029419, -94.502305)",20,2,7,155
170043872,05/11/2017,09:12,05/11/2017,09:12,,,401,13A,Aggravated Assault (,,3200  HARDESTY DR,KANSAS CITY,64128,,,U,1,VIC,B,F,26,Y,"3200 HARDESTY DR
KANSAS CITY 64128
(39.066655, -94.521612)",122,3,7,36
170087143,10/08/2017,20:26,10/08/2017,20:26,,,801,13B,Non Aggravated Assau,142,4000  EUCLID AV,KANSAS CITY,64124,PJ3260,CPD,U,1,VIC,B,F,26,N,"4000 EUCLID AV
KANSAS CITY 64124",,,,
170076694,09/02/2017,13:53,09/02/2017,13:53,,,401,13A,Aggravated Assault (,543,7800  E 108 ST,KANSAS CITY,64134,PJ6907,SPD,U,1,SUS,W,M,40,N,"7800 E 108 ST
KANSAS CITY 64134
(38.929098, -94.498922)",190,1,7,143
170051421,06/07/2017,20:42,06/07/2017,20:42,,,403,13A,Agg Assault - Domest,542,9500  BLUE RIDGE BL,KANSAS CITY,64134,PJ6586,SPD,U,3,VIC,B,M,,N,"9500 BLUE RIDGE
BL KANSAS CITY 64134
(38.952046, -94.507982)",108,2,7,143
170088591,10/14/2017,02:52,10/14/2017,02:52,,,401,13A,Aggravated Assault (,142,E 41 ST and PARK AV,KANSAS CITY,64130,PJ3265,CPD,N,1,VIC,W,F,30,Y,"41 ST and PARK AV
KANSAS CITY 64130
(39.051976, -94.557246)",13,3,7,157
170043577,05/10/2017,04:16,05/10/2017,04:10,,,802,13B,Non Agg Assault Dome,131,900  W 40 TE,KANSAS CITY,64111,PJ3219,CPD,Y,1,VIC,W,M,32,N,"900 W 40
TE KANSAS CITY 64111
(39.054074, -94.596247)",232,4,7,50
170046696,05/21/2017,10:41,05/20/2017,10:40,,,401,13A,Aggravated Assault (,212,4200  E 60 TE,KANSAS CITY,64130,PJ4801,MPD,Y,1,VIC,B,F,32,Y,"4200 E 60
TE KANSAS CITY 64130
(39.016098, -94.537198)",170,2,7,157
170033259,05/08/2017,21:24,05/08/2017,21:00,,,801,13B,Non Aggravated Assau,131,TERRACE ST and WESTPORT RD,KANSAS CITY,64111,PJ3338,CPD,U,9,SUS,U,U,,N,"TERRACE ST
KANSAS CITY 64111",,,,
170059643,07/06/2017,22:58,07/06/2017,22:50,,,403,13A,Agg Assault - Domest,221,1300  E 49 ST,KANSAS CITY,64110,PJ3892,MPD,Y,1,VIC,B,M,25,N,"1300 E 49 ST
KANSAS CITY 64110
(39.037982, -94.570845)",1,2,7,165
170032079,05/04/2017,14:32,05/04/2017,14:32,,,401,13A,Aggravated Assault (,332,3400  PROSPECT AV,KANSAS CITY,64130,PJ2801,EPD,U,1,VIC,B,M,23,N,"3400 PROSPECT AV
KANSAS CITY 64130",,,,
170093923,11/03/2017,09:25,01/01/2013,00:01,12/31/2016,23:59,1750,11D,Sex Off Fondle - mol,415,500  NW 71 ST,KANSAS CITY,64118,PC0514,NPD,N,1,VIC,W,F,,N,"500 NW 71 ST
KANSAS CITY 64118
(39.222459, -94.587013)",225,5,4,154
170090992,10/23/2017,09:47,10/23/2017,09:47,,,401,13A,Aggravated Assault (,144,4200  PASEO,KANSAS CITY,64110,PJ3410,CPD,U,1,SUS,B,M,,Y,"4200 PASEO
KANSAS CITY 64110
(39.050423, -94.567782)",25,3,7,165
170072464,08/18/2017,20:36,08/18/2017,20:36,,,801,13B,Non Aggravated Assau,213,6400  MANCHESTER AV,KANSAS CITY,64133,PJ5063,MPD,N,1,VIC,B,F,30,N,"6400 MANCHESTER AV
KANSAS CITY 64133
(39.008162, -94.49593)",18,2,7,37
170002259,01/10/2017,00:55,01/10/2017,00:55,,,802,13B,Non Agg Assault Dome,125,2100  E 31 ST,KANSAS CITY,64109,PJ2561,CPD,Y,1,ARR,W,F,44,N,"2100 E 31 ST
KANSAS CITY 64109
(39.070058, -94.5584)",26,3,7,19
170013487,02/23/2017,09:21,02/23/2017,07:30,,,801,13B,Non Aggravated Assau,125,3400  PASEO,KANSAS CITY,64109,PJ2779,CPD,U,1,SUS,B,M,,N,"3400 PASEO
KANSAS CITY 64109
(39.064406, -94.567001)",78,3,7,19
170047660,05/24/2017,20:21,05/24/2017,19:30,,,401,13A,Aggravated Assault (,,8000  INDEPENDENCE AV,KANSAS CITY,64125,PJ0970,EPD,U,2,VIC,W,M,56,N,"8000 INDEPENDENCE AV
KANSAS CITY 64125
(39.104112, -94.488992)",55,4,7,125
170059507,07/06/2017,14:09,07/06/2017,14:00,,,801,13B,Non Aggravated Assau,641,5800  NE 61 ST,KANSAS CITY,64118,PC0591,SCP,U,1,SUS,W,F,20,N,"5800 NE 61 ST
KANSAS CITY 64118",,,,
170015930,03/05/2017,02:55,03/05/2017,02:55,,,401,13A,Aggravated Assault (,232,E 73 ST and TROOST AV,KANSAS CITY,64131,PJ5483,MPD,U,1,VIC,B,M,,Y,"73 ST and TROOST AV
KANSAS CITY 64131",,,,
170024549,04/06/2017,18:40,04/06/2017,18:20,,,401,13A,Aggravated Assault (,344,OZARK RD and RAYTOWN RD,KANSAS CITY,64138,PJ3667,EPD,N,2,SUS,W,M,,Y,"OZARK RD
KANSAS CITY 64138",,,,
170012711,02/20/2017,11:10,02/20/2017,11:00,,,831,13C,Intimidation,233,8200  FOREST AV,KANSAS CITY,64132,PJ5999,MPD,U,2,SUS,B,M,25,N,"8200 FOREST AV
KANSAS CITY 64132
(38.978564, -94.575746)",205,2,7,163
170009336,02/07/2017,02:55,02/07/2017,01:30,,,802,13B,Non Agg Assault Dome,544,9500  OLMSTEAD RD,KANSAS CITY,64134,PJ6580,SPD,Y,1,SUS,W,F,55,N,"9500 OLMSTEAD RD
KANSAS CITY 64134
(38.950336, -94.459258)",8,2,7,143
170102376,12/05/2017,22:25,12/05/2017,22:25,,,403,13A,Agg Assault - Domest,343,5200  E 28 ST,KANSAS CITY,64127,PJ2294,EPD,U,2,VIC,B,F,54,N,"5200 E 28 ST
KANSAS CITY 64127
(39.07424, -94.522849)",107,3,7,36
170025193,04/09/2017,08:06,04/09/2017,08:05,,,802,13B,Non Agg Assault Dome,121,300  MAPLE BL,KANSAS CITY,64124,PJ0422,CPD,U,1,SUS,B,M,46,N,"300 MAPLE
BL KANSAS CITY 64124
(39.11108, -94.557883)",135,3,7,70
170049809,06/02/2017,00:56,06/02/2017,00:41,,,802,13B,Non Agg Assault Dome,142,3600  GARFIELD AV,KANSAS CITY,64109,PJ2935,CPD,Y,1,ARR,B,M,36,N,"3600 GARFIELD AV
KANSAS CITY 64109
(39.060997, -94.559088)",12,3,7,19
170083479,09/25/2017,15:20,09/25/2017,15:20,,,831,13C,Intimidation,213,5300  BOOTH AV,KANSAS CITY,64129,PJ4450,MPD,U,1,SUS,W,F,18,N,"5300 BOOTH AV
KANSAS CITY 64129
(39.025964, -94.484611)",19,3,7,155
170075601,08/29/2017,20:00,08/29/2017,20:00,,,403,13A,Agg Assault - Domest,242,7200  ASKEW AV,KANSAS CITY,64134,PJ5521,MPD,Y,1,SUS,W,M,57,N,"7200 ASKEW AV
KANSAS CITY 64134
(38.995524, -94.545362)",131,2,7,151
