Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag,Location,Neighborhood Census,Council Districts,County Boundary,Zip Codes
180012257,02/19/2018,10:06,02/18/2018,23:30,02/19/2018,05:00,702,240,Auto Theft,321,900  BALES AV,KANSAS CITY,64127,PJ0962,EPD,N,1,VIC,W,M,60,N,"900 BALES AV
KANSAS CITY 64127
(39.102125, -94.54053)",215,3,7,70
180012327,02/19/2018,15:07,02/19/2018,14:45,,,799,,Auto Theft Outside S,134,W 47 ST and BROADWAY,KANSAS CITY,64112,PJ3699,CPD,U,1,VIC,W,F,,N,"47 ST
and BROADWAY KANSAS CITY 64112",,,,
180000279,01/02/2018,11:01,12/22/2017,14:00,12/28/2017,16:00,1401,290,Property Damage,412,6100  N JARBOE ST,KANSAS CITY,64118,PC0589,NPD,N,1,VIC,W,M,69,N,"6100 N JARBOE ST
KANSAS CITY 64118
(39.20056, -94.592489)",209,5,4,154
180000044,01/01/2018,03:23,12/31/2017,23:00,01/01/2018,03:23,501,220,Burglary - Residence,241,6800  MONROE AV,KANSAS CITY,64132,PJ5271,MPD,U,1,SUS,U,U,,N,"6800 MONROE AV
KANSAS CITY 64132
(39.002766, -94.543865)",72,2,7,151
180013635,02/25/2018,10:21,02/22/2018,03:00,,,302,120,Armed Robbery,543,11600  FOOD LN,KANSAS CITY,64134,PJ7247,SPD,U,1,VIC,W,M,25,N,"11600 FOOD LN
KANSAS CITY 64134
(38.913634, -94.505398)",151,1,7,143
180012724,02/21/2018,11:30,02/21/2018,11:30,,,501,220,Burglary - Residence,324,2400  LISTER AV,KANSAS CITY,64127,PJ2088,EPD,U,1,VIC,W,F,30,N,"2400 LISTER AV
KANSAS CITY 64127
(39.081836, -94.527546)",107,3,7,95
180012869,02/21/2018,18:13,02/21/2018,09:00,02/21/2018,16:00,501,220,Burglary - Residence,634,4900  N SPRUCE AV,KANSAS CITY,64119,PC0928,SCP,U,1,SUS,U,U,,N,"4900 N SPRUCE AV
KANSAS CITY 64119
(39.183726, -94.528987)",31,6,4,135
180012291,02/19/2018,12:56,02/15/2018,12:00,02/18/2018,20:30,702,240,Auto Theft,312,6000  INDEPENDENCE AV S,KANSAS CITY,64127,PJ0614,EPD,U,1,VIC,W,F,35,N,"6000 INDEPENDENCE AV S
KANSAS CITY 64127
(39.104897, -94.510869)",218,4,7,125
180012942,02/22/2018,08:06,02/22/2018,08:06,,,702,240,Auto Theft,332,3300  E LINWOOD BL,KANSAS CITY,64127,PJ2664,EPD,N,2,SUS,B,M,20,N,"3300 E LINWOOD
BL KANSAS CITY 64127
(39.067777, -94.544758)",77,3,7,36
180004542,01/19/2018,11:13,01/18/2018,18:40,01/19/2018,10:00,502,220,Burglary - Non Resid,414,5500  NW BARRY RD,KANSAS CITY,64154,PP0389,NPD,U,1,VIC,,,,N,"5500 NW BARRY RD
KANSAS CITY 64154
(39.246812, -94.644194)",14,5,3,81
180010196,02/10/2018,21:45,02/10/2018,21:45,,,1401,290,Property Damage,322,5300  E 12 ST,KANSAS CITY,64126,PJ1143,EPD,U,1,ARR,B,F,49,N,"5300 E 12 ST
KANSAS CITY 64126",,,,
180011636,02/16/2018,17:42,02/16/2018,15:00,,,301,120,Strong Arm Robbery,133,4000  BROADWAY,KANSAS CITY,64111,PJ3215,CPD,U,1,SUS,W,M,,N,"4000 BROADWAY
KANSAS CITY 64111",,,,
180012226,02/19/2018,06:36,02/19/2018,06:30,,,702,240,Auto Theft,233,8300  PASEO,KANSAS CITY,64131,PJ6066,MPD,U,1,SUS,W,F,,N,"8300 PASEO
KANSAS CITY 64131
(38.976908, -94.567199)",205,2,7,163
180012483,02/20/2018,12:00,02/18/2018,12:00,02/19/2018,18:00,501,220,Burglary - Residence,535,500  E KENNETH RD,KANSAS CITY,64146,PJ7452,SPD,U,1,VIC,W,M,65,N,"500 E KENNETH RD
KANSAS CITY 64146
(38.852673, -94.601303)",189,1,7,129
180012796,02/21/2018,15:54,02/21/2018,15:54,,,702,240,Auto Theft,532,10700  NEWTON AV,KANSAS CITY,64134,PJ6923,SPD,U,1,VIC,B,F,38,N,"10700 NEWTON AV
KANSAS CITY 64134
(38.929525, -94.513165)",166,1,7,143
180012713,02/21/2018,11:31,02/21/2018,10:00,,,1198,26F,Identity Theft,414,6200  NW 68 TE,KANSAS CITY,64151,PP0595,NPD,N,1,SUS,U,U,,N,"6200 NW 68
TE KANSAS CITY 64151
(39.218859, -94.652364)",213,5,3,66
180013576,02/25/2018,01:33,02/25/2018,01:33,,,1401,290,Property Damage,543,7700  E 112 TE,KANSAS CITY,64134,PJ7054,SPD,U,1,VIC,B,F,28,N,"7700 E 112
TE KANSAS CITY 64134",,,,
180007121,01/29/2018,15:42,01/22/2018,00:01,01/29/2018,15:42,501,220,Burglary - Residence,543,6900  E 113 TE,KANSAS CITY,64134,PJ7157,SPD,U,1,SUS,U,U,,N,"6900 E 113
TE KANSAS CITY 64134",,,,
180036378,05/15/2018,11:34,05/15/2018,11:34,,,1352,280,Stolen Property OFFE,,E LINWOOD BL and VAN BRUNT BL,KANSAS CITY,64124,PJ2530,EPD,U,1,VIC,,,,N,"E LINWOOD BL
BRUNT BL KANSAS CITY 64124",,,,
180012207,02/19/2018,03:08,02/19/2018,01:00,,,702,240,Auto Theft,324,2600  CYPRESS AV,KANSAS CITY,64126,PJ2212,EPD,U,1,VIC,,,,N,"2600 CYPRESS AV
KANSAS CITY 64126
(39.07819, -94.530867)",107,3,7,95
180013495,02/24/2018,22:51,02/24/2018,15:53,,,1401,290,Property Damage,544,10500  CORRINGTON AV,KANSAS CITY,64134,PJ6876,SPD,U,2,SUS,B,M,,N,"10500 CORRINGTON AV
KANSAS CITY 64134
(38.933554, -94.506005)",23,1,7,143
180011607,02/16/2018,16:20,02/16/2018,10:10,02/16/2018,11:24,1198,26F,Identity Theft,131,1700  W 39 ST,KANSAS CITY,64111,PJ3021,CPD,U,1,SUS,U,U,,N,"1700 W 39 ST
KANSAS CITY 64111
(39.05727, -94.605262)",232,4,7,50
180005253,01/22/2018,09:00,01/22/2018,09:00,,,799,,Auto Theft Outside S,342,8800  E 27 ST,KANSAS CITY,64129,PJ2193,EPD,U,2,VIC,,,,N,"8800 E 27 ST
KANSAS CITY 64129
(39.074509, -94.479054)",236,3,7,155
180001437,01/06/2018,23:21,01/06/2018,19:30,01/06/2018,21:30,1401,290,Property Damage,241,6900  PROSPECT AV,KANSAS CITY,64130,PJ5296,MPD,U,1,VIC,B,F,63,N,"6900 PROSPECT AV
KANSAS CITY 64130",,,,
180013221,02/23/2018,12:06,02/22/2018,20:00,02/23/2018,12:00,1401,290,Property Damage,421,6800  NW 74 ST,KANSAS CITY,64151,PP0519,NPD,Y,1,SUS,W,M,26,N,"6800 NW 74 ST
KANSAS CITY 64151",,,,
180013030,02/22/2018,16:17,02/21/2018,18:00,02/22/2018,16:00,1401,290,Property Damage,232,7100  PASEO,KANSAS CITY,64132,PJ5419,MPD,U,1,SUS,U,U,,N,"7100 PASEO
KANSAS CITY 64132
(38.998102, -94.564541)",98,2,7,151
180012105,02/18/2018,15:46,02/17/2018,17:00,02/18/2018,15:00,502,220,Burglary - Non Resid,233,8200  WORNALL RD,KANSAS CITY,64131,PJ5998,MPD,U,5,VIC,W,F,,N,"8200 WORNALL RD
KANSAS CITY 64131",,,,
180001252,01/06/2018,06:45,01/06/2018,06:20,01/06/2018,06:30,702,240,Auto Theft,322,2000  SPRUCE AV,KANSAS CITY,64127,PJ1781,EPD,U,1,VIC,A,M,63,N,"2000 SPRUCE AV
KANSAS CITY 64127
(39.087275, -94.532475)",17,3,7,95
180000261,01/02/2018,10:28,01/01/2018,02:30,01/01/2018,03:00,702,240,Auto Theft,133,900  WESTPORT RD,KANSAS CITY,64106,PJ3376,CPD,N,1,SUS,U,U,,N,"900 WESTPORT RD
KANSAS CITY 64106
(39.050725, -94.596836)",42,4,7,50
180000992,01/05/2018,05:42,01/04/2018,16:00,01/05/2018,05:00,702,240,Auto Theft,632,4200  N JACKSON AV,KANSAS CITY,64117,PC1176,SCP,N,1,SUS,U,U,,N,"4200 N JACKSON AV
KANSAS CITY 64117
(39.170564, -94.5307)",127,6,4,166
180012931,02/22/2018,07:14,02/22/2018,07:00,,,302,120,Armed Robbery,115,2600  CAMPBELL ST,KANSAS CITY,64111,PJ2142,CPD,U,2,VIC,W,F,34,Y,"2600 CAMPBELL ST
KANSAS CITY 64111
(39.079397, -94.573564)",158,3,7,92
180013324,02/23/2018,17:06,02/23/2018,08:05,02/23/2018,17:00,501,220,Burglary - Residence,415,6800  N MADISON AV,KANSAS CITY,64118,PC0557,NPD,U,1,VIC,W,F,37,N,"6800 N MADISON AV
KANSAS CITY 64118
(39.217486, -94.591877)",101,5,4,154
180010532,02/12/2018,13:15,10/15/2017,15:00,10/23/2017,15:15,502,220,Burglary - Non Resid,341,9000  E 22 TE,KANSAS CITY,64126,PJ2004,EPD,U,1,SUS,U,U,,N,"9000 E 22
TE KANSAS CITY 64126
(39.081926, -94.472898)",236,3,7,94
180013648,02/25/2018,11:53,02/22/2018,16:00,02/25/2018,11:50,702,240,Auto Theft,344,6800  STADIUM DR,KANSAS CITY,64127,PJ3144,EPD,U,1,SUS,W,M,54,N,"6800 STADIUM DR
KANSAS CITY 64127
(39.057499, -94.503869)",211,3,7,155
180013707,02/25/2018,17:42,02/25/2018,17:42,,,1401,290,Property Damage,323,3600  E 23 ST,KANSAS CITY,64127,PJ1937,EPD,U,1,VIC,W,F,23,N,"3600 E 23 ST
KANSAS CITY 64127
(39.083951, -94.54051)",17,3,7,95
180012216,02/19/2018,06:10,02/18/2018,19:30,02/19/2018,06:00,702,240,Auto Theft,633,2000  NE 54 ST,KANSAS CITY,64118,PC0760,SCP,N,1,VIC,W,M,33,N,"2000 NE 54 ST
KANSAS CITY 64118
(39.191348, -94.555216)",82,6,4,154
180013105,02/22/2018,20:37,02/22/2018,20:37,,,1401,290,Property Damage,642,400  NE BARRY RD,KANSAS CITY,64155,PC0375,SCP,U,1,SUS,W,M,25,N,"400 NE BARRY RD
KANSAS CITY 64155
(39.246394, -94.575366)",243,6,4,154
180013686,02/25/2018,20:53,02/25/2018,20:53,,,1401,290,Property Damage,641,8100  N NORTON AV,KANSAS CITY,64119,PC0400,SCP,U,1,SUS,W,M,27,N,"8100 N NORTON AV
KANSAS CITY 64119
(39.240914, -94.531924)",244,6,4,135
180013345,02/23/2018,20:31,02/23/2018,20:31,,,301,120,Strong Arm Robbery,212,6800  CRABAPPLE CI,KANSAS CITY,64129,PJ4311,MPD,U,1,SUS,U,U,,N,"6800 CRABAPPLE
CI KANSAS CITY 64129
(39.030112, -94.505342)",20,2,7,155
180000096,01/01/2018,11:23,12/31/2017,14:30,01/01/2018,11:00,702,240,Auto Theft,343,3100  QUINCY DR,KANSAS CITY,64128,PJ2655,EPD,U,1,SUS,U,U,,N,"3100 QUINCY DR
KANSAS CITY 64128
(39.067695, -94.523957)",122,3,7,36
180000581,01/03/2018,14:24,12/30/2017,09:00,01/03/2018,14:24,1401,290,Property Damage,636,8100  NE 51 ST,KANSAS CITY,64119,PC0833,SCP,N,1,SUS,U,U,,N,"8100 NE 51 ST
KANSAS CITY 64119
(39.186464, -94.485242)",22,6,4,135
180000277,01/02/2018,11:11,12/31/2017,19:00,01/02/2018,06:00,702,240,Auto Theft,142,3700  TRACY AV,KANSAS CITY,64109,PJ2995,CPD,U,1,VIC,U,U,,N,"3700 TRACY AV
KANSAS CITY 64109
(39.059468, -94.569608)",73,3,7,19
180012140,02/18/2018,19:25,02/18/2018,19:15,02/18/2018,19:25,301,120,Strong Arm Robbery,141,E 39 ST and TROOST AV,KANSAS CITY,64111,PJ3070,CPD,N,1,VIC,W,M,32,N,"39 ST and TROOST AV
KANSAS CITY 64111",,,,
180012907,02/22/2018,02:10,02/22/2018,01:50,02/22/2018,02:00,702,240,Auto Theft,133,4000  MAIN ST,KANSAS CITY,64111,PJ3283,CPD,U,1,VIC,B,F,53,N,"4000 MAIN ST
KANSAS CITY 64111
(39.05373, -94.58627)",216,4,7,50
180000599,01/03/2018,15:32,01/02/2018,12:00,01/02/2018,15:00,702,240,Auto Theft,534,3300  E BRIDGE MANOR DR,KANSAS CITY,64137,PJ7158,SPD,U,1,VIC,B,M,32,N,"3300 E BRIDGE MANOR DR
KANSAS CITY 64137
(38.920949, -94.551896)",4,1,7,149
180001023,01/05/2018,08:33,01/04/2018,21:00,01/05/2018,07:00,501,220,Burglary - Residence,243,8000  E 75 ST,KANSAS CITY,64138,PJ5694,MPD,U,1,SUS,U,U,,N,"8000 E 75 ST
KANSAS CITY 64138
(38.98827, -94.494576)",181,2,7,37
180010250,02/10/2018,22:10,02/10/2018,22:10,,,702,240,Auto Theft,532,10800  FULLER AV,KANSAS CITY,64134,PJ6950,SPD,U,1,VIC,B,F,47,N,"10800 FULLER AV
KANSAS CITY 64134
(38.928642, -94.51451)",166,1,7,143
180001235,01/06/2018,02:53,01/05/2018,22:40,01/06/2018,02:05,1401,290,Property Damage,123,1700  E 18 ST,KANSAS CITY,64108,PJ1522,CPD,U,1,SUS,U,U,,N,"1700 E 18 ST
KANSAS CITY 64108
(39.091143, -94.56151)",234,3,7,92
180000069,01/01/2018,07:36,12/31/2017,23:30,01/01/2018,07:30,1401,290,Property Damage,543,6800  LONGVIEW RD,KANSAS CITY,64134,PJ7220,SPD,U,1,SUS,U,U,,N,"6800 LONGVIEW RD
KANSAS CITY 64134
(38.915469, -94.512512)",190,1,7,143
180013566,02/24/2018,22:26,02/24/2018,22:26,,,1401,290,Property Damage,341,2000  PARK TOWER DR,KANSAS CITY,64126,PJ1839,EPD,N,1,VIC,B,F,68,N,"2000 PARK TOWER DR
KANSAS CITY 64126
(39.085036, -94.512325)",6,3,7,94
180014296,02/27/2018,22:01,02/27/2018,21:51,,,302,120,Armed Robbery,312,6100  E 8 ST,KANSAS CITY,64125,PJ0933,EPD,N,5,VIC,W,M,,Y,"6100 E 8 ST
KANSAS CITY 64125
(39.102402, -94.510187)",218,4,7,125
180000438,01/02/2018,22:25,01/02/2018,21:28,01/02/2018,22:28,702,240,Auto Theft,545,11000  BOOTH AV,KANSAS CITY,64134,PJ7029,SPD,U,1,SUS,U,U,,N,"11000 BOOTH AV
KANSAS CITY 64134
(38.923685, -94.490782)",200,1,7,143
180000061,01/01/2018,07:09,12/31/2017,18:30,01/01/2018,07:00,702,240,Auto Theft,633,1900  NE 49 ST,KANSAS CITY,64118,PC0956,SCP,N,1,VIC,B,M,25,N,"1900 NE 49 ST
KANSAS CITY 64118
(39.18354, -94.556926)",82,6,4,154
180012118,02/18/2018,17:32,02/14/2018,12:00,02/18/2018,15:00,501,220,Burglary - Residence,342,5800  E 27 ST,KANSAS CITY,64129,PJ2251,EPD,U,1,SUS,U,U,,N,"5800 E 27 ST
KANSAS CITY 64129
(39.075901, -94.514944)",222,3,7,155
180000279,01/02/2018,11:01,12/22/2017,14:00,12/28/2017,16:00,1401,290,Property Damage,412,6100  N JARBOE ST,KANSAS CITY,64118,PC0589,NPD,N,1,SUS,U,U,,N,"6100 N JARBOE ST
KANSAS CITY 64118
(39.20056, -94.592489)",209,5,4,154
180011537,02/16/2018,13:20,02/16/2018,13:20,02/16/2018,14:31,702,240,Auto Theft,531,9700  MARION PARK DR,KANSAS CITY,64137,PJ6588,SPD,U,1,SUS,W,M,26,N,"9700 MARION PARK DR
KANSAS CITY 64137
(38.950149, -94.536077)",178,2,7,149
180012612,02/20/2018,23:15,02/20/2018,23:00,,,1401,290,Property Damage,231,300  W MEYER BL,KANSAS CITY,64114,PJ4947,MPD,U,1,ARR,B,F,25,N,"300 W MEYER
BL KANSAS CITY 64114
(39.012222, -94.591647)",79,1,7,164
180000294,01/02/2018,11:10,12/28/2017,18:30,01/02/2018,09:00,501,220,Burglary - Residence,535,300  W 132 ST,KANSAS CITY,64145,PJ7404,SPD,U,1,VIC,B,F,33,N,"300 W 132 ST
KANSAS CITY 64145
(38.889094, -94.599221)",159,1,7,129
180013346,02/23/2018,19:33,02/23/2018,06:30,02/23/2018,19:33,1401,290,Property Damage,544,8700  BANNISTER TE,KANSAS CITY,64134,PJ6620,SPD,Y,1,VIC,B,M,42,N,"8700 BANNISTER
TE KANSAS CITY 64134",,,,
180021874,03/23/2018,11:00,08/28/2017,12:00,03/23/2018,11:00,702,240,Auto Theft,636,12800  NE 41 ST,KANSAS CITY,64118,PC1141,SCP,U,1,VIC,,,,N,"12800 NE 41 ST
KANSAS CITY 64118
(39.169454, -94.434252)",138,6,4,116
180011276,02/15/2018,13:50,02/15/2018,13:50,02/15/2018,14:20,799,,Auto Theft Outside S,323,2600  PROSPECT AV,KANSAS CITY,64123,PJ2172,EPD,U,2,SUS,W,M,31,N,"2600 PROSPECT AV
KANSAS CITY 64123
(39.078772, -94.552412)",234,3,7,95
180012250,02/19/2018,09:40,02/18/2018,22:00,02/19/2018,09:00,702,240,Auto Theft,312,600  EWING AV,KANSAS CITY,64125,PJ0791,EPD,U,1,VIC,W,M,56,N,"600 EWING AV
KANSAS CITY 64125
(39.104507, -94.502799)",218,4,7,125
180012619,02/21/2018,00:56,02/19/2018,15:00,02/21/2018,00:56,502,220,Burglary - Non Resid,341,1600  OAKLAND AV,KANSAS CITY,64126,PJ1542,EPD,U,1,SUS,U,U,,N,"1600 OAKLAND AV
KANSAS CITY 64126
(39.091903, -94.495347)",55,3,7,94
180013222,02/23/2018,11:55,01/24/2018,23:00,02/23/2018,11:50,1401,290,Property Damage,344,3300  STADIUM DR,KANSAS CITY,64128,PJ2769,EPD,U,1,SUS,W,M,,N,"3300 STADIUM DR
KANSAS CITY 64128
(39.063835, -94.516947)",106,3,7,36
180013621,02/25/2018,07:42,02/24/2018,22:30,02/25/2018,07:30,702,240,Auto Theft,345,4300  MOATS DR,KANSAS CITY,64133,PJ3756,EPD,N,1,VIC,W,F,59,N,"4300 MOATS DR
KANSAS CITY 64133
(39.043666, -94.440217)",37,3,7,37
180000309,01/02/2018,12:52,01/02/2018,12:00,01/02/2018,12:52,1401,290,Property Damage,133,500  WESTPORT RD,KANSAS CITY,64111,PJ3218,CPD,U,1,SUS,U,U,,N,"500 WESTPORT RD
KANSAS CITY 64111
(39.052779, -94.591622)",42,4,7,50
180000262,01/02/2018,10:19,01/02/2018,07:52,01/02/2018,08:00,702,240,Auto Theft,313,500  ASKEW AV,KANSAS CITY,64124,PJ0579,EPD,U,1,VIC,B,F,41,N,"500 ASKEW AV
KANSAS CITY 64124
(39.107592, -94.539001)",202,4,7,70
180011276,02/15/2018,14:51,02/15/2018,14:51,02/15/2018,15:07,799,,Auto Theft Outside S,323,2600  PROSPECT AV,KANSAS CITY,64127,PJ2172,EPD,U,1,SUS,W,M,31,N,"2600 PROSPECT AV
KANSAS CITY 64127
(39.078772, -94.552412)",234,3,7,95
180012846,02/21/2018,17:57,02/20/2018,23:00,02/21/2018,13:00,501,220,Burglary - Residence,535,500  E KENNETH RD,KANSAS CITY,64145,PJ7452,SPD,U,1,VIC,W,F,31,N,"500 E KENNETH RD
KANSAS CITY 64145
(38.852673, -94.601303)",189,1,7,129
180009214,02/06/2018,19:54,02/06/2018,19:54,,,302,120,Armed Robbery,211,2600  SWOPE PK,KANSAS CITY,64130,PJ3933,MPD,U,2,VIC,W,M,,Y,"2600 SWOPE PK
KANSAS CITY 64130
(39.038949, -94.554257)",175,3,7,157
180011263,02/15/2018,11:48,02/15/2018,11:47,,,1352,280,Stolen Property OFFE,125,3400  FLORA AV,KANSAS CITY,64109,PJ2782,CPD,U,1,VIC,W,F,28,N,"3400 FLORA AV
KANSAS CITY 64109
(39.064783, -94.565777)",78,3,7,19
180013275,02/23/2018,16:25,02/23/2018,15:40,,,702,240,Auto Theft,143,E 45 ST and TROOST AV,KANSAS CITY,64110,PJ3553,CPD,U,1,VIC,W,M,34,N,"45 ST and TROOST AV
KANSAS CITY 64110",,,,
180012249,02/19/2018,09:14,02/18/2018,20:50,02/19/2018,06:50,702,240,Auto Theft,133,600  W 40 ST,KANSAS CITY,64111,PJ3134,CPD,U,1,VIC,W,F,30,N,"600 W 40 ST
KANSAS CITY 64111
(39.055047, -94.593128)",42,4,7,50
180013265,02/23/2018,15:37,02/23/2018,15:37,,,1352,280,Stolen Property OFFE,344,I 435 HW and I 70 HW,KANSAS CITY,64127,PJ2966,EPD,U,1,VIC,U,M,,N,"70 HW
KANSAS CITY 64127",,,,
180012842,02/21/2018,18:25,02/21/2018,15:00,02/21/2018,17:10,501,220,Burglary - Residence,134,4300  OAK ST,KANSAS CITY,64111,PJ3468,CPD,U,1,VIC,W,M,23,N,"4300 OAK ST
KANSAS CITY 64111
(39.049228, -94.581851)",196,4,7,165
180043857,06/10/2018,14:34,06/10/2018,14:34,,,799,,Auto Theft Outside S,243,E 83 ST and HILLCREST RD,KANSAS CITY,64131,PJ5986,MPD,U,1,SUS,U,U,,N,"83 ST and HILLCREST RD
KANSAS CITY 64131",,,,
180013180,02/23/2018,09:03,02/21/2018,20:00,02/23/2018,08:50,501,220,Burglary - Residence,411,300  NE HILL ST,KANSAS CITY,64116,PC1400,NPD,N,1,VIC,W,F,41,N,"300 NE HILL ST
KANSAS CITY 64116
(39.160582, -94.578146)",62,4,4,167
180011636,02/16/2018,17:42,02/16/2018,15:00,,,301,120,Strong Arm Robbery,133,4000  BROADWAY,KANSAS CITY,64111,PJ3215,CPD,U,1,VIC,,,,N,"4000 BROADWAY
KANSAS CITY 64111",,,,
180013068,02/22/2018,18:53,02/22/2018,18:53,,,301,120,Strong Arm Robbery,343,5200  E 27 ST,KANSAS CITY,64128,PJ2294,EPD,Y,2,SUS,B,M,,N,"5200 E 27 ST
KANSAS CITY 64128",,,,
180013629,02/25/2018,08:56,02/25/2018,08:50,,,502,220,Burglary - Non Resid,545,10600  E 109 ST,KANSAS CITY,64134,PJ6980,SPD,U,1,SUS,U,U,,N,"10600 E 109 ST
KANSAS CITY 64134
(38.92136, -94.472362)",161,1,7,143
180013117,02/22/2018,22:29,02/22/2018,13:30,02/22/2018,22:25,501,220,Burglary - Residence,345,9100  E 43 ST,KANSAS CITY,64133,PJ3492,EPD,U,1,SUS,U,U,,N,"9100 E 43 ST
KANSAS CITY 64133
(39.04527, -94.47383)",173,3,7,37
180013409,02/24/2018,06:51,02/23/2018,23:30,02/24/2018,06:51,501,220,Burglary - Residence,212,7000  E 70 ST,KANSAS CITY,64133,PJ5396,MPD,U,1,SUS,U,U,,N,"7000 E 70 ST
KANSAS CITY 64133
(38.997271, -94.505315)",38,2,7,37
180024040,03/31/2018,19:26,03/31/2018,19:20,,,302,120,Armed Robbery,422,10300  N SALINE AV,KANSAS CITY,64154,PP0245,NPD,U,1,SUS,B,M,20,Y,"10300 N SALINE AV
KANSAS CITY 64154",,,,
180012177,02/18/2018,19:41,02/18/2018,07:55,02/18/2018,19:10,501,220,Burglary - Residence,122,1100  GARFIELD AV,KANSAS CITY,64127,PJ1072,CPD,U,1,VIC,W,M,29,N,"1100 GARFIELD AV
KANSAS CITY 64127
(39.100258, -94.557138)",100,3,7,95
180013300,02/23/2018,17:19,09/15/2017,19:00,09/15/2017,21:00,501,220,Burglary - Residence,341,6300  E 17 ST,KANSAS CITY,64126,PJ1791,EPD,U,1,VIC,W,F,66,N,"6300 E 17 ST
KANSAS CITY 64126
(39.090208, -94.509106)",6,3,7,94
180013616,02/25/2018,06:23,02/25/2018,06:00,,,1401,290,Property Damage,313,800  INDIANA AV,KANSAS CITY,64123,PJ0884,EPD,U,1,VIC,W,M,56,N,"800 INDIANA AV
KANSAS CITY 64123",,,,
180001294,01/06/2018,10:58,01/05/2018,16:00,01/06/2018,10:45,501,220,Burglary - Residence,344,3400  HARDESTY AV,KANSAS CITY,64127,PJ2842,EPD,N,1,SUS,U,U,,N,"3400 HARDESTY AV
KANSAS CITY 64127",,,,
180013114,02/22/2018,21:23,02/22/2018,07:45,02/22/2018,20:00,501,220,Burglary - Residence,543,7300  E 108 ST,KANSAS CITY,64134,PJ6947,SPD,U,1,VIC,W,M,24,N,"7300 E 108 ST
KANSAS CITY 64134
(38.927803, -94.504681)",190,1,7,143
180013440,02/24/2018,11:41,02/23/2018,21:00,02/24/2018,09:00,702,240,Auto Theft,345,10700  E 43 ST,KANSAS CITY,64133,PJ3792,EPD,U,1,VIC,W,M,50,N,"10700 E 43 ST
KANSAS CITY 64133
(39.044294, -94.451069)",173,3,7,37
180012958,02/22/2018,09:49,02/21/2018,15:00,02/22/2018,08:46,1401,290,Property Damage,134,4300  ROCKHILL RD,KANSAS CITY,64110,PJ3488,CPD,U,1,SUS,U,U,,N,"4300 ROCKHILL RD
KANSAS CITY 64110
(39.049228, -94.581851)",196,4,7,165
180013724,02/25/2018,19:59,02/25/2018,12:00,02/25/2018,18:30,702,240,Auto Theft,122,700  WABASH AV,KANSAS CITY,64127,PJ0764,CPD,U,1,SUS,U,U,,N,"700 WABASH AV
KANSAS CITY 64127",,,,
180012250,02/19/2018,09:40,02/18/2018,22:00,02/19/2018,09:00,702,240,Auto Theft,312,600  EWING AV,KANSAS CITY,64125,PJ0791,EPD,U,2,SUS,U,U,,N,"600 EWING AV
KANSAS CITY 64125
(39.104507, -94.502799)",218,4,7,125
180013544,02/24/2018,22:00,02/24/2018,21:55,,,301,120,Strong Arm Robbery,331,E 30 ST and MERSINGTON AV,KANSAS CITY,64120,PJ2445,EPD,U,1,SUS,B,M,,N,"30 ST and MERSINGTON AV
KANSAS CITY 64120",,,,
180000516,01/03/2018,10:24,01/02/2018,08:00,01/03/2018,07:30,1401,290,Property Damage,222,5300  GARFIELD AV,KANSAS CITY,64130,PJ4286,MPD,N,1,VIC,B,M,45,N,"5300 GARFIELD AV
KANSAS CITY 64130
(39.030232, -94.560776)",58,2,7,157
180003722,01/16/2018,09:50,01/16/2018,09:50,,,1198,26F,Identity Theft,323,1700  PROSPECT AV,KANSAS CITY,64109,PJ1525,EPD,U,1,VIC,,,,N,"1700 PROSPECT AV
KANSAS CITY 64109
(39.091874, -94.551769)",54,3,7,95
180013652,02/25/2018,12:00,02/24/2018,20:30,02/25/2018,12:00,1401,290,Property Damage,411,4200  N OAK TR,KANSAS CITY,64116,PC1179,NPD,U,1,VIC,,,,N,"4200 N OAK TR
KANSAS CITY 64116
(39.170648, -94.576747)",62,4,4,167
180000495,01/03/2018,08:46,01/02/2018,19:30,01/03/2018,08:30,702,240,Auto Theft,233,8200  PASEO,KANSAS CITY,64131,PJ6013,MPD,U,1,SUS,U,U,,N,"8200 PASEO
KANSAS CITY 64131
(38.978826, -94.56708)",205,2,7,151
180000226,01/02/2018,07:53,01/02/2018,06:50,01/02/2018,07:00,702,240,Auto Theft,221,00  W 53 ST,KANSAS CITY,64112,PJ4235,MPD,U,1,VIC,W,M,51,N,"00 W 53 ST
KANSAS CITY 64112",,,,
180012245,02/19/2018,09:07,02/16/2018,17:00,02/19/2018,08:10,1401,290,Property Damage,113,1800  BALTIMORE AV,KANSAS CITY,64108,PJ1535,CPD,U,1,VIC,,,,N,"1800 BALTIMORE AV
KANSAS CITY 64108
(39.091724, -94.584763)",125,4,7,92
180012220,02/19/2018,07:10,02/19/2018,07:10,,,1401,290,Property Damage,,LYDIA AV and E TRUMAN RD,KANSAS CITY,64106,PJ1320,CPD,U,1,SUS,U,U,,N,"E LYDIA AV
KANSAS CITY 64106",,,,
