"a_employee_number","e_gender","a_activity_status","a_location_primary","a_job_class_code","a_pay_type","a_location","a_bargain_unit","jb_job_calc_code","a_position_code","s_days_per_year","s_period_hours","s_hours_per_day","s_pay_periods","s_frequency","s_pay_scale","a_salary_annual","s_period_salary","s_daily_rate","s_hourly_rate","a_org","a_object","s_d_proj","s_start_date","s_end_date","s_reference_salary","a_base_pay","s_salary_job_pay","s_line_pay_amount","s_daily_rate_jb","s_hourly_rate_jp","s_status","s_emp_pay_type","s_hours_per_year","s_days_per_period","a_job_class_descsh","a_job_class_desc","jb_status","jb_pay_basis","jb_hrs_per_day","jb_hrs_per_yr","jb_employee_type","a_bargain_desc_sh","a_bargain_desc","a_location_desc_sh","a_location_desc","s_inactive","s_fulltime_percent","ch_calendar_code","s_work_start_date","s_work_end_date"
"3743","Female","A","19","5000","100","19","5000","32","500000008","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2016-11-14T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2016-11-14T00:00:00.000","9999-12-31T00:00:00.000"
"3744","Male","A","19","5000","100","19","5000","32","500000094","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2016-11-14T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2017-07-05T00:00:00.000","9999-12-31T00:00:00.000"
"3747","Male","A","23","1309","100","23","1000","32","130900014","260.00","86.67","8.00","24.0000","S","A","62588.46","2607.85","240.7248","30.0906","01232531","400003",,"2018-08-20T00:00:00.000","9999-12-31T00:00:00.000","62588.46","Y","62588.46","2607.85","240.7248","30.0906","1",,"2080.00","10.83","MNT WKR II","MAINTENANCE WORKER II",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2018-08-20T00:00:00.000","9999-12-31T00:00:00.000"
"3748","Female","A","25","1830","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","19.2713",,,,"2018-06-06T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","19.2713","11",,"0.00","0.00","LIFEGUARD","LIFEGUARD G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.8000",,"2018-06-06T00:00:00.000","9999-12-31T00:00:00.000"
"3746","Male","A","25","1506","101","25","1500","01","150600003","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","19.2713","01257051","400008",,"2019-10-01T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","19.2713","7",,"0.00","0.00","AUD AIDE I","AUDITORIUM AIDE GRP 1",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.8000",,"2019-10-24T00:00:00.000","9999-12-31T00:00:00.000"
"3759","Male","A","37","2310","100","37","2000","32","231000002","260.00","81.25","7.50","24.0000","S","A","65005.82","2708.58","250.0224","33.3363","13371018","400002",,"2019-05-20T00:00:00.000","9999-12-31T00:00:00.000","65005.82","Y","65005.82","2708.58","250.0224","33.3363","3",,"1950.00","10.83","MNGMNT ANA","MANAGEMENT ANALYST I",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","INTL SERV","INTERNAL SERVICES PROGRAM","A","1.0000",,"2019-05-20T00:00:00.000","9999-12-31T00:00:00.000"
"3761","Male","A","11","6000","100","11","6000","21","600000004","260.00","81.25","7.50","24.0000","S","S","16830.00","701.25","64.7308","8.6308","01115011","400007",,"2017-01-11T00:00:00.000","9999-12-31T00:00:00.000","16830.00","Y","16830.00","701.25","64.7308","8.6308","1",,"1950.00","0.00","COUNCILMBR","COUNCILMEMBER",,"S","8.00","2080.00",,"CTY COUL","CITY COUNCIL","CITY CNCL","CITY COUNCIL","A","1.0000",,"2017-01-11T00:00:00.000","9999-12-31T00:00:00.000"
"3766","Male","A","19","5000","100","19","5000","32","500000091","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2017-01-31T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2017-01-31T00:00:00.000","9999-12-31T00:00:00.000"
"3764","Male","A","19","5000","100","19","5000","32","500000066","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2017-01-31T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2017-01-31T00:00:00.000","9999-12-31T00:00:00.000"
"3774","Male","A","21","1312","100","21","1000","32","131200004","260.00","81.25","7.50","24.0000","S","A","47609.77","1983.74","183.1145","24.4153","01211013","400003",,"2021-02-04T00:00:00.000","9999-12-31T00:00:00.000","47609.77","Y","47609.77","1983.74","183.1145","24.4153","4",,"1950.00","10.83","NH CHG AG","NEIGHBORHOOD CHANGE AGENT",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","ONS","OFFICE OF NEIGHBORHOOD SAFETY","A","1.0000",,"2021-02-04T00:00:00.000","9999-12-31T00:00:00.000"
"3775","Female","A","17","1010","100","17","1000","32","101000003","260.00","81.25","7.50","24.0000","S","A","58902.17","2454.26","226.5468","30.2062","01171115","400003",,"2018-03-27T00:00:00.000","9999-12-31T00:00:00.000","58902.17","Y","58902.17","2454.26","226.5468","30.2062","1",,"1950.00","10.83","ACC AST II","ACCOUNTING ASSISTANT II",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","FINANCE","FINANCE","A","1.0000",,"2017-03-27T00:00:00.000","9999-12-31T00:00:00.000"
"3771","Male","A","19","1343","100","19","1000","32","134300008","260.00","86.67","8.00","24.0000","S","A","48000.00","2000.00","184.6154","23.0769","01191021","400003",,"2020-09-28T00:00:00.000","9999-12-31T00:00:00.000","48000.00","Y","48000.00","2000.00","184.6154","23.0769","1",,"2080.00","10.83","POL OFFC T","POLICE OFFICER TRAINEE",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","POLICE","POLICE","A","1.0000",,"2020-09-28T00:00:00.000","9999-12-31T00:00:00.000"
"3778","Male","A","23","1880","101","23","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","18.7869","01233631","400006",,"2017-04-03T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","18.7869","9",,"0.00","0.00","MNTAIDEII","MAINTENANCE AIDE II/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2017-04-03T00:00:00.000","9999-12-31T00:00:00.000"
"3783","Female","A","20","2220","100","20","2000","32","222000002","260.00","81.25","7.50","24.0000","S","A","111863.48","4660.98","430.2442","57.3659","01206022","400002",,"2017-04-24T00:00:00.000","9999-12-31T00:00:00.000","111863.48","Y","111863.48","4660.98","430.2442","57.3659","1",,"1950.00","10.83","EMRG SVC M","EMERGENCY SERVICES MANAGER",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","FIRE","FIRE","A","1.0000",,"2017-04-24T00:00:00.000","9999-12-31T00:00:00.000"
"3819","Female","A","25","1830","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448",,,,"2017-06-12T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","11",,"0.00","0.00","LIFEGUARD","LIFEGUARD G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2017-06-12T00:00:00.000","9999-12-31T00:00:00.000"
"3796","Male","A","25","1830","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","17.4791",,,,"2017-06-08T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","17.4791","11",,"0.00","0.00","LIFEGUARD","LIFEGUARD G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2017-06-08T00:00:00.000","9999-12-31T00:00:00.000"
"3798","Male","A","25","1830","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448",,,,"2017-05-26T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","11",,"0.00","0.00","LIFEGUARD","LIFEGUARD G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2017-05-26T00:00:00.000","9999-12-31T00:00:00.000"
"3800","Female","A","25","1830","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448",,,,"2017-06-01T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","11",,"0.00","0.00","LIFEGUARD","LIFEGUARD G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2017-06-01T00:00:00.000","9999-12-31T00:00:00.000"
"3811","Female","A","25","1841","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","15.0058",,,,"2019-06-10T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","15.0058","11",,"0.00","0.00","OFFCLKCASH","OFFICE CLERK-CASHIER G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","1.0000",,"2019-06-10T00:00:00.000","9999-12-31T00:00:00.000"
"3795","Female","A","25","1830","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","17.4791",,,,"2017-06-08T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","17.4791","11",,"0.00","0.00","LIFEGUARD","LIFEGUARD G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2017-06-08T00:00:00.000","9999-12-31T00:00:00.000"
"3836","Female","A","27","1317","100","27","1000","32","131700016","260.00","81.25","7.50","24.0000","S","A","57873.66","2411.40","222.5910","29.6788","12579541","400003",,"2017-07-05T00:00:00.000","9999-12-31T00:00:00.000","57873.66","Y","57873.66","2411.40","222.5910","29.6788","1",,"1950.00","10.83","OFF AST II","OFFICE ASSISTANT II",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","EMPL & TRN","EMPLOYMENT AND TRAINING","A","1.0000",,"2017-07-05T00:00:00.000","9999-12-31T00:00:00.000"
"3835","Male","A","36","2310","100","36","2000","32","231000001","260.00","81.25","7.50","24.0000","S","A","74242.21","3093.43","285.5470","38.0729",,,,"2018-02-16T00:00:00.000","9999-12-31T00:00:00.000","74242.21","Y","74242.21","3093.43","285.5470","38.0729","1",,"1950.00","10.83","MNGMNT ANA","MANAGEMENT ANALYST I",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","ECO PROGRM","ECONOMIC DEVELOPMENT PROGRM","A","1.0000",,"2018-02-16T00:00:00.000","9999-12-31T00:00:00.000"
"3838","Male","A","35","4057","100","35","4000","21","405700001","260.00","81.25","7.50","24.0000","S","S","148000.08","6166.67","569.2311","75.8975","11850065","400001",,"2017-07-13T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","148000.08","6166.67","569.2311","75.8975","1",,"1950.00","0.00","EXC DR RNT","EXECUTIVE DIRECTOR RENT PRGRM",,"S","7.50","1950.00",,"EXE MNGMNT","EXECUTIVE MANAGEMENT","RENT CTRL","RENT CONTROL","A","1.0000",,"2017-07-13T00:00:00.000","9999-12-31T00:00:00.000"
"3830","Male","A","25","1830","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","17.4791",,,,"2017-07-05T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","17.4791","11",,"0.00","0.00","LIFEGUARD","LIFEGUARD G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2017-07-05T00:00:00.000","9999-12-31T00:00:00.000"
"3842","Male","A","19","5000","100","19","5000","32","500000014","260.00","86.67","8.00","24.0000","S","A","110667.48","4611.15","425.6442","53.2055","01191021","400004",,"2017-07-24T00:00:00.000","9999-12-31T00:00:00.000","110667.48","Y","110667.48","4611.15","425.6442","53.2055","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2017-07-24T00:00:00.000","9999-12-31T00:00:00.000"
"3847","Male","A","21","8950","103","21","8000","21","0","260.00","81.25","7.50","24.0000","S","S","18000.00","750.00","69.2308","9.2308","01211013","400062",,"2017-08-01T00:00:00.000","9999-12-31T00:00:00.000","18000.00","Y","18000.00","750.00","69.2308","9.2308","14",,"1950.00","0.00","PCEKPR","PEACEKEEPER",,"S","7.50","1950.00",,"UNREP","UNREPRESENTED EMPLOYEES","ONS","OFFICE OF NEIGHBORHOOD SAFETY","A","1.0000",,"2017-08-01T00:00:00.000","9999-12-31T00:00:00.000"
"3848","Male","A","23","2485","100","23","2000","32","248500002","260.00","81.25","7.50","24.0000","S","A","125691.01","5237.13","483.4270","64.4569","01231131","400002",,"2018-01-16T00:00:00.000","9999-12-31T00:00:00.000","125691.01","Y","125691.01","5237.13","483.4270","64.4569","1",,"1950.00","10.83","SR CVL ENG","SENIOR CIVIL ENGINEER",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2018-01-16T00:00:00.000","9999-12-31T00:00:00.000"
"3845",,"A","16","1800","101","16","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","17.2010","15061219","400006",,"2017-07-24T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","17.2010","10",,"0.00","0.00","ADMIN ST I","ADMN STUDENT INTERN G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","PLAN/BLDG","PLANNING & BUILDING REGULATION","A","1.0000",,"2017-07-24T00:00:00.000","9999-12-31T00:00:00.000"
"3852","Male","A","20","3015","100","20","3000","32","301500029","242.67","121.33","12.00","24.0000","S","A","116925.40","4871.89","481.8288","40.1524","01202022","400005",,"2018-02-12T00:00:00.000","9999-12-31T00:00:00.000","116925.40","Y","116925.40","4871.89","481.8288","40.1524","1",,"2912.00","10.11","FIRE FIGHT","FIRE FIGHTER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2018-02-12T00:00:00.000","9999-12-31T00:00:00.000"
"3853","Male","A","20","3015","100","20","3000","32","301500027","242.67","121.33","12.00","24.0000","S","A","116925.40","4871.89","481.8288","40.1524","01202022","400005",,"2017-08-14T00:00:00.000","9999-12-31T00:00:00.000","116925.40","Y","116925.40","4871.89","481.8288","40.1524","1",,"2912.00","10.11","FIRE FIGHT","FIRE FIGHTER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2017-08-14T00:00:00.000","9999-12-31T00:00:00.000"
"3854","Male","A","20","3015","100","20","3000","32","301500026","242.67","121.33","12.00","24.0000","S","A","116925.40","4871.89","481.8288","40.1524","01202022","400005",,"2017-08-14T00:00:00.000","9999-12-31T00:00:00.000","116925.40","Y","116925.40","4871.89","481.8288","40.1524","1",,"2912.00","10.11","FIRE FIGHT","FIRE FIGHTER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2017-08-14T00:00:00.000","9999-12-31T00:00:00.000"
"3855","Male","A","20","3015","100","20","3000","32","301500024","242.67","121.33","12.00","24.0000","S","A","116925.40","4871.89","481.8288","40.1524","01202022","400005",,"2017-08-14T00:00:00.000","9999-12-31T00:00:00.000","116925.40","Y","116925.40","4871.89","481.8288","40.1524","1",,"2912.00","10.11","FIRE FIGHT","FIRE FIGHTER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2017-08-14T00:00:00.000","9999-12-31T00:00:00.000"
"3856","Male","A","20","3015","100","20","3000","32","301500023","242.67","121.33","12.00","24.0000","S","A","116925.40","4871.89","481.8288","40.1524","01202022","400005",,"2017-08-14T00:00:00.000","9999-12-31T00:00:00.000","116925.40","Y","116925.40","4871.89","481.8288","40.1524","1",,"2912.00","10.11","FIRE FIGHT","FIRE FIGHTER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2017-08-14T00:00:00.000","9999-12-31T00:00:00.000"
"3858","Male","A","20","3015","100","20","3000","32","301500009","242.67","121.33","12.00","24.0000","S","A","116925.40","4871.89","481.8288","40.1524","01202022","400005",,"2017-08-14T00:00:00.000","9999-12-31T00:00:00.000","116925.40","Y","116925.40","4871.89","481.8288","40.1524","1",,"2912.00","10.11","FIRE FIGHT","FIRE FIGHTER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2017-08-14T00:00:00.000","9999-12-31T00:00:00.000"
"3859","Male","A","20","3015","100","20","3000","32","301500021","242.67","121.33","12.00","24.0000","S","A","116925.40","4871.89","481.8288","40.1524","01202022","400005",,"2017-08-14T00:00:00.000","9999-12-31T00:00:00.000","116925.40","Y","116925.40","4871.89","481.8288","40.1524","1",,"2912.00","10.11","FIRE FIGHT","FIRE FIGHTER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2017-08-14T00:00:00.000","9999-12-31T00:00:00.000"
"3857","Male","A","20","3015","100","20","3000","32","301500022","242.67","121.33","12.00","24.0000","S","A","116925.40","4871.89","481.8288","40.1524","01202022","400005",,"2017-08-14T00:00:00.000","9999-12-31T00:00:00.000","116925.40","Y","116925.40","4871.89","481.8288","40.1524","1",,"2912.00","10.11","FIRE FIGHT","FIRE FIGHTER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2017-08-14T00:00:00.000","9999-12-31T00:00:00.000"
"3861","Male","A","19","5000","100","19","5000","32","500000020","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2017-08-21T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2017-08-21T00:00:00.000","9999-12-31T00:00:00.000"
"3865","Female","A","25","1830","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448",,,,"2017-08-18T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","11",,"0.00","0.00","LIFEGUARD","LIFEGUARD G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2017-08-18T00:00:00.000","9999-12-31T00:00:00.000"
"3862","Male","A","19","5000","100","19","5000","32","500000022","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2017-08-21T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2017-08-21T00:00:00.000","9999-12-31T00:00:00.000"
"3872","Male","A","20","3015","100","20","3000","32","301500013","242.67","121.33","12.00","24.0000","S","A","116925.40","4871.89","481.8288","40.1524","01202022","400005",,"2017-09-18T00:00:00.000","9999-12-31T00:00:00.000","116925.40","Y","116925.40","4871.89","481.8288","40.1524","1",,"2912.00","10.11","FIRE FIGHT","FIRE FIGHTER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2017-09-18T00:00:00.000","9999-12-31T00:00:00.000"
"3866","Male","A","21","8952","103","21","8000","21","0","260.00","81.25","0.00","24.0000","S","S","30000.00","1250.00","115.3846","15.3846","01211013","400062",,"2021-03-01T00:00:00.000","9999-12-31T00:00:00.000","30000.00","Y","30000.00","1250.00","115.3846","15.3846","14",,"0.00","0.00","SEN PEACEK","SENIOR PEACEKEEEPER",,"S","0.00","0.00",,"UNREP","UNREPRESENTED EMPLOYEES","ONS","OFFICE OF NEIGHBORHOOD SAFETY","A","1.0000",,"2021-03-01T00:00:00.000","9999-12-31T00:00:00.000"
"3868","Male","A","24","1270","100","24","1000","32","127000001","260.00","81.25","7.50","24.0000","S","A","63679.60","2653.32","244.9215","32.6562","01241055","400003",,"2020-08-16T00:00:00.000","9999-12-31T00:00:00.000","63679.60","Y","63679.60","2653.32","244.9215","32.6562","1",,"1950.00","10.83","LIBRN I","LIBRARIAN I",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","LIBRARY","LIBRARY","A","1.0000",,"2020-08-16T00:00:00.000","9999-12-31T00:00:00.000"
"3876","Male","A","35","1015","100","35","1000","32","101500017","260.00","81.25","7.50","24.0000","S","A","64314.32","2679.76","247.3628","32.9817","11850065","400003",,"2019-11-12T00:00:00.000","9999-12-31T00:00:00.000","64314.32","Y","64314.32","2679.76","247.3628","32.9817","4",,"1950.00","10.83","ADMIN AIDE","ADMINISTRATIVE AIDE",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","RENT CTRL","RENT CONTROL","A","1.0000",,"2019-11-12T00:00:00.000","9999-12-31T00:00:00.000"
"3879","Male","A","19","5000","100","19","5000","32","500000070","260.00","86.67","8.00","24.0000","S","A","110667.48","4611.15","425.6442","53.2055","01191021","400004",,"2017-10-10T00:00:00.000","9999-12-31T00:00:00.000","110667.48","Y","110667.48","4611.15","425.6442","53.2055","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2017-10-10T00:00:00.000","9999-12-31T00:00:00.000"
"3883","Male","A","19","5000","100","19","5000","32","500000015","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2017-10-31T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2017-10-31T00:00:00.000","9999-12-31T00:00:00.000"
"3884","Female","A","35","1015","100","35","1000","32","101500014","260.00","81.25","7.50","24.0000","S","A","70471.59","2936.32","271.0446","36.1393","11850065","400003",,"2017-11-01T00:00:00.000","9999-12-31T00:00:00.000","70471.59","Y","70471.59","2936.32","271.0446","36.1393","1",,"1950.00","10.83","ADMIN AIDE","ADMINISTRATIVE AIDE",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","RENT CTRL","RENT CONTROL","A","1.0000",,"2017-11-01T00:00:00.000","9999-12-31T00:00:00.000"
"3886","Female","A","18","1240","100","18","1000","32","124000001","260.00","65.00","6.00","24.0000","S","A","53783.18","2240.97","206.8584","34.4764","50182116","400003",,"2020-07-01T00:00:00.000","9999-12-31T00:00:00.000","53783.18","Y","53783.18","2240.97","206.8584","34.4764","1",,"1560.00","10.83","HR TEC III","HUMAN RESOURCES TECHNICIAN III",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","HRM","HUMAN RESOURCES MANAGEMENT","A","0.8000",,"2020-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"3887","Female","A","35","2018","100","35","2000","32","201800001","260.00","81.25","7.50","24.0000","S","A","74242.21","3093.43","285.5470","38.0729","11850065","400002",,"2017-11-13T00:00:00.000","9999-12-31T00:00:00.000","74242.21","Y","74242.21","3093.43","285.5470","38.0729","1",,"1950.00","10.83","ASSTADAN","ASSISTANT ADMIN ANALYST",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","RENT CTRL","RENT CONTROL","A","1.0000",,"2017-11-13T00:00:00.000","9999-12-31T00:00:00.000"
"3897","Female","A","21","1835","101","21","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448","01211013","400006",,"2017-12-01T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","9",,"0.00","0.00","OFFCE AIDE","OFFICE AIDE G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","ONS","OFFICE OF NEIGHBORHOOD SAFETY","A","1.0000",,"2017-12-01T00:00:00.000","9999-12-31T00:00:00.000"
"3900","Female","A","35","2446","100","35","2000","32","244600002","260.00","81.25","7.50","24.0000","S","A","92206.86","3841.95","354.6418","47.2856","11850065","400002",,"2019-12-11T00:00:00.000","9999-12-31T00:00:00.000","92206.86","Y","92206.86","3841.95","354.6418","47.2856","1",,"1950.00","10.83","RNT PROGII","RENT PROGRAM SVCS ANALYST II",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","RENT CTRL","RENT CONTROL","A","1.0000",,"2017-12-11T00:00:00.000","9999-12-31T00:00:00.000"
"3901","Female","A","19","5000","100","19","5000","32","500000136","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01194021","400004",,"2017-12-18T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2017-12-18T00:00:00.000","9999-12-31T00:00:00.000"
"3904","Female","A","24","2032","100","24","2000","32","203200003","260.00","81.25","7.50","24.0000","S","A","80092.52","3337.19","308.0482","41.0731","01243055","400002",,"2020-12-01T00:00:00.000","9999-12-31T00:00:00.000","80092.52","Y","80092.52","3337.19","308.0482","41.0731","1",,"1950.00","10.83","ASSOC ANAL","ASSOCIATE ADMIN ANALYST",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","LIBRARY","LIBRARY","A","1.0000",,"2020-12-01T00:00:00.000","9999-12-31T00:00:00.000"
