"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"142811","EDWARD J BATESON","INDIVIDUAL",,"PAUL & EDDY'S PIZZA","LRW.0003023","LRW","3023",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2004-12-13T00:00:00.000","2022-04-13T00:00:00.000","2023-04-12T00:00:00.000","1630 WHITNEY AVE","HAMDEN","CT","065171919","2022-03-30T00:00:00.000"
"1428342","JOAO M GOMES","INDIVIDUAL",,"RED ROOSTER RESTAURANT","LRW.0005336","LRW","5336",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2017-06-02T00:00:00.000","2018-06-08T00:00:00.000","2018-12-01T00:00:00.000","256 OAK ST","BRIDGEPORT","CT","06604","2018-12-15T00:00:00.000"
"142871","NIKOLAOS ROUSSAS","INDIVIDUAL",,"FRANKIES DINER","LRW.0003005","LRW","3005",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2003-01-30T00:00:00.000","2022-04-02T00:00:00.000","2023-04-01T00:00:00.000","1660 BARNUM AVE","BRIDGEPORT","CT","066103204","2022-06-29T00:00:00.000"
"1429151","GEORGIOS D CHATZOPOULOS","INDIVIDUAL",,"CHIP'S FAMILY RESTAURANT","LRW.0005337","LRW","5337",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2017-08-22T00:00:00.000","2021-12-28T00:00:00.000","2022-12-21T00:00:00.000","99 EXECUTIVE BLVD","SOUTHINGTON","CT","064896029","2021-12-29T00:00:00.000"
"143026","MICHAEL DAVIA","INDIVIDUAL",,"GRAND APIZZA NORTH RESTAURANT","LRW.0003022","LRW","3022",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2004-12-12T00:00:00.000","2017-12-12T00:00:00.000","2018-12-11T00:00:00.000","448 WASHINGTON AVE","NORTH HAVEN","CT","064731311","2018-11-05T00:00:00.000"
"143056","KONSTANTINOS PAPATHANASIOU","INDIVIDUAL","CAPTAINS PIZZA","CAPTAINS PIZZA","LRW.0003004","LRW","3004",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0",,"2002-12-04T00:00:00.000","2003-11-28T00:00:00.000","8 BANK ST","NEW LONDON","CT","06320","2004-04-23T00:00:00.000"
"143061","JAMES ANTONOPOULOS","INDIVIDUAL","NEWTOWN PIZZA PALACE","NEWTOWN PIZZA PALACE","LRW.0003003","LRW","3003",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0",,"2001-12-03T00:00:00.000","2002-12-02T00:00:00.000","CHURCH HILL ROAD","SANDYHOOK","CT","06482","2004-04-23T00:00:00.000"
"1431543","SCOTT R MARTIN","INDIVIDUAL",,"RYE RIDGE WESTPORT","LRW.0005338","LRW","5338",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2017-10-12T00:00:00.000","2022-02-12T00:00:00.000","2023-02-11T00:00:00.000","159 MAIN ST","WESTPORT","CT","068803301","2021-12-30T00:00:00.000"
"1432489","PHENNY SUNYALUXRUECHAI","INDIVIDUAL",,"INTHAI RESTAURANT","LRW.0005339","LRW","5339",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2017-08-10T00:00:00.000","2021-12-10T00:00:00.000","2022-12-09T00:00:00.000","83 ATLANTIC ST","STAMFORD","CT","069012403","2021-12-06T00:00:00.000"
"1432652","ROSALINDA SPINELLI","INDIVIDUAL",,"FARINA PIZZERIA","LRW.0005341","LRW","5341",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2017-08-07T00:00:00.000","2021-12-07T00:00:00.000","2022-12-06T00:00:00.000","516 ROUTE 80","GUILFORD","CT","064371271","2021-11-17T00:00:00.000"
"143299","BARBARA L LANG","INDIVIDUAL",,"HARRY'S PIZZA","LRW.0003002","LRW","3002",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2004-12-01T00:00:00.000","2016-12-01T00:00:00.000","2017-11-30T00:00:00.000","39 S MAIN ST","WEST HARTFORD","CT","061072412","2017-09-01T00:00:00.000"
"143300","DARRELL R JANIS","INDIVIDUAL",,"BORN IN AMERICA PIZZA","LRW.0003001","LRW","3001",,"RESTAURANT WINE & BEER","INACTIVE","PERMIT RETURNED BY POST OFFICE","0","2004-06-02T00:00:00.000","2005-06-02T00:00:00.000","2006-06-01T00:00:00.000","4 BRUSHY PLAIN RD #514","BRANFORD","CT","06405","2022-03-28T00:00:00.000"
"1434669","JOSEPH N LEBLANC III","INDIVIDUAL",,"KNOT NORMS CATERING CO","LRW.0005342","LRW","5342",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2017-08-24T00:00:00.000","2021-12-24T00:00:00.000","2022-12-23T00:00:00.000","10 1ST ST","NORWALK","CT","068552303","2022-01-28T00:00:00.000"
"1434696","ANTHONY MENTILLO","INDIVIDUAL",,"GIA MARIE'S PIZZERIA","LRW.0005343","LRW","5343",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2017-10-19T00:00:00.000","2021-02-19T00:00:00.000","2022-02-18T00:00:00.000","945 FOXON RD","EAST HAVEN","CT","065131830","2022-04-19T00:00:00.000"
"1434699","MICHAEL ANDROW","INDIVIDUAL",,"E & D PIZZA COMPANY","LRW.0005344","LRW","5344",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2017-08-10T00:00:00.000","2019-08-10T00:00:00.000","2020-12-09T00:00:00.000","200 W MAIN ST","AVON","CT","060013638","2020-12-23T00:00:00.000"
"143486","QUAMIL ZUNCEVSKI","INDIVIDUAL",,"ALBERTO'S RESTAURANT","LRW.0003021","LRW","3021",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2004-12-11T00:00:00.000","2022-04-15T00:00:00.000","2023-04-10T00:00:00.000","814 DERBY AVE","SEYMOUR","CT","064832464","2022-04-19T00:00:00.000"
"1436034","RAUL VASQUEZ","INDIVIDUAL",,"SABOR PERU","LRW.0005345","LRW","5345",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2017-07-21T00:00:00.000","2019-09-06T00:00:00.000","2020-11-20T00:00:00.000","56 MAIN STREET ANX","NEW HAVEN","CT","065122012","2020-12-04T00:00:00.000"
"1436786","SHOUJING LIN","INDIVIDUAL",,"KYOTO SUSHI","LRW.0005346","LRW","5346",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2017-11-20T00:00:00.000","2022-03-20T00:00:00.000","2023-03-19T00:00:00.000","754 LONG HILL RD","GROTON","CT","063404273","2022-03-29T00:00:00.000"
"1436971","VASILIOS S GIOULOS","INDIVIDUAL",,"ACROPOLIS DINER","LRW.0005347","LRW","5347",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2017-08-22T00:00:00.000","2021-12-22T00:00:00.000","2022-12-21T00:00:00.000","1864 DIXWELL AVE","HAMDEN","CT","065143106","2022-07-20T00:00:00.000"
"1436990","CHALOUNY CHOUNLAMONTY","INDIVIDUAL",,"PHO ZAAAP","LRW.0005348","LRW","5348",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2017-09-12T00:00:00.000","2022-01-12T00:00:00.000","2023-01-11T00:00:00.000","913 FOXON RD","EAST HAVEN","CT","065131839","2022-01-05T00:00:00.000"
"1437406","DIPTIBEN PATEL","INDIVIDUAL",,"AL FRESCO","LRW.0005349","LRW","5349",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2017-08-07T00:00:00.000","2019-08-07T00:00:00.000","2020-02-06T00:00:00.000","1111 BURNSIDE AVE","EAST HARTFORD","CT","061081510","2019-09-19T00:00:00.000"
"1437947","ANTHONY BASILEO","INDIVIDUAL",,"ILLIANOS","LRW.0005350","LRW","5350",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2017-11-17T00:00:00.000","2022-03-17T00:00:00.000","2023-03-16T00:00:00.000","361 BOSTON POST RD","NORTH WINDHAM","CT","062561114","2022-03-23T00:00:00.000"
"1438120","SANDRA R DIFABIO","INDIVIDUAL",,"HOME SLICE PIZZA KITCHEN","LRW.0005351","LRW","5351",,"RESTAURANT WINE & BEER","INACTIVE","WITHDRAWN","0",,,,"158 MAIN ST","NORWALK","CT","068513748","2017-10-26T00:00:00.000"
"1438229","VERONICA E CHAPARRO","INDIVIDUAL",,"TAQUITOS MEXICAN GRILL","LRW.0005352","LRW","5352",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2017-08-25T00:00:00.000","2017-08-25T00:00:00.000","2018-08-24T00:00:00.000","920 MAIN ST UNIT C","WILLIMANTIC","CT","062262357","2018-09-07T00:00:00.000"
"1438945","ROBERT W WAGNER","INDIVIDUAL",,"ONION MOUNTAIN KITCHEN","LRW.0005353","LRW","5353",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2017-10-23T00:00:00.000","2019-10-23T00:00:00.000","2021-02-22T00:00:00.000","220 ALBANY TPKE","CANTON","CT","060197068","2021-03-08T00:00:00.000"
"1439825","JIANGYAN ZHU","INDIVIDUAL",,"SONG RESTAURANT","LRW.0005354","LRW","5354",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2018-08-30T00:00:00.000","2021-12-30T00:00:00.000","2022-12-29T00:00:00.000","74 LASALLE RD","WEST HARTFORD","CT","061072303","2021-12-20T00:00:00.000"
"1440167","DANIEL RAINEY","INDIVIDUAL",,"ROUTE 12 FAMOUS FRANKS MILLTOWN GRILLE","LRW.0005355","LRW","5355",,"RESTAURANT WINE & BEER","ACTIVE IN RENEWAL","CURRENT","1","2018-06-07T00:00:00.000","2021-10-07T00:00:00.000","2022-10-06T00:00:00.000","897 RIVERSIDE DR","NORTH GROSVENORDALE","CT","062551728","2021-11-22T00:00:00.000"
"1441358","WEN QIN LI","INDIVIDUAL",,"MR. WOK CHINESE BUFFET","LRW.0005356","LRW","5356",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2017-09-05T00:00:00.000","2022-01-05T00:00:00.000","2023-01-04T00:00:00.000","117 SHARON RD","WATERBURY","CT","067054000","2021-12-17T00:00:00.000"
"1441888","FRANCISCO A RODRIGUEZ","INDIVIDUAL",,"FRANCISCO","LRW.0005357","LRW","5357",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2017-11-30T00:00:00.000","2017-11-30T00:00:00.000","2018-11-29T00:00:00.000","4 STARR ST","DANBURY","CT","068106928","2018-09-27T00:00:00.000"
"1441892","HECHENG CHEN","INDIVIDUAL",,"BONCHON","LRW.0005358","LRW","5358",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2017-09-08T00:00:00.000","2019-09-08T00:00:00.000","2021-01-07T00:00:00.000","1232 STORRS RD","STORRS MANSFIELD","CT","062682232","2021-01-21T00:00:00.000"
"1443263","MAYRA J CABRERA J CABRERA","BUSINESS","MAYRA J CABRERA J CABRERA","CIBUS LATIN RESTAURANT","LRW.0005359","LRW","5359",,"RESTAURANT WINE & BEER","INACTIVE","WITHDRAWN","0",,,,"1 WOODEND RD","STRATFORD","CT","066156936","2017-10-25T00:00:00.000"
"1443388","XIU ZHI CHEN","INDIVIDUAL",,"SUSHI Q","LRW.0005360","LRW","5360",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2018-04-06T00:00:00.000","2020-04-06T00:00:00.000","2021-08-05T00:00:00.000","150 S MAIN ST","THOMASTON","CT","067871741","2021-10-04T00:00:00.000"
"144380","ROULA PANTAS","INDIVIDUAL","PAUL'S PIZZA","PAUL'S PIZZA","LRW.0003020","LRW","3020",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0",,"2000-12-10T00:00:00.000","2001-12-09T00:00:00.000","1254 STORRS ROAD","STORRS","CT","06268","2004-04-23T00:00:00.000"
"144382","ALBERT N PAGLIARULO","INDIVIDUAL",,"MIKES PIZZA RESTAURANT","LRW.0003019","LRW","3019",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2004-12-10T00:00:00.000","2022-04-10T00:00:00.000","2023-04-09T00:00:00.000","50 MAIN ST","NORWALK","CT","068514712","2022-03-23T00:00:00.000"
"1444864","MATTHEW N MITCHELL","INDIVIDUAL",,"THE FERMENTED CREPE","LRW.0005361","LRW","5361",,"RESTAURANT WINE & BEER","INACTIVE","WITHDRAWN","0",,,,"772 MAIN ST","WILLIMANTIC","CT","062262504","2017-10-11T00:00:00.000"
"1445380","AARON R LAIPPLY","INDIVIDUAL",,"GRASS & BONE","LRW.0005362","LRW","5362",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2017-08-29T00:00:00.000","2020-12-29T00:00:00.000","2021-12-28T00:00:00.000","24 E MAIN ST","MYSTIC","CT","063552646","2021-12-23T00:00:00.000"
"1445425","KAMAL P DUWADI","INDIVIDUAL",,"ASIAN FLAVOUR INDIAN RESTAURANT","LRW.0005363.P-CW","LRW","5363",,"RESTAURANT WINE & BEER","INACTIVE","WITHDRAWN","0","2017-10-12T00:00:00.000","2018-01-09T00:00:00.000","2018-04-07T00:00:00.000","1869 DIXWELL AVE","HAMDEN","CT","065143145","2018-08-14T00:00:00.000"
"144629","ANTHONY DIBENEDETTO","INDIVIDUAL","DIBENEDETTOS RESTAURANT","DIBENEDETTOS RESTAURANT","LRW.0003018","LRW","3018",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0",,,"1998-12-08T00:00:00.000","161 WOODFORD AVE UNIT 38","PLAINVILLE","CT","06062","2004-04-23T00:00:00.000"
"144630","CHRISTINE L SHIMIZU","CORPORATION","MURASAKI JAPANESE RESTAURANT","MURASAKI JAPANESE RESTAURANT","LRW.0003017","LRW","3017",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0",,"2002-12-09T00:00:00.000","2003-12-08T00:00:00.000","10 WILCOX ST","SIMSBURY","CT","06070","2004-04-23T00:00:00.000"
"144642","JODY SCHULTZ","INDIVIDUAL","ME & MCGEE RESTAURANT","ME & MCGEE RESTAURANT","LRW.0003016","LRW","3016",,"RESTAURANT WINE & BEER","INACTIVE",,"0",,"1999-12-09T00:00:00.000","2000-06-08T00:00:00.000","40 SAYBROOK ROAD","HIGGANUM","CT","06441","2008-08-20T00:00:00.000"
"1448259","LEON M LOPEZ","INDIVIDUAL",,"SALSA'S SOUTH WEST GRILL","LRW.0005364","LRW","5364",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2017-09-21T00:00:00.000","2022-01-21T00:00:00.000","2023-01-20T00:00:00.000","1156 MERIDEN WATERBURY TPK","CHESHIRE","CT","06410","2022-07-20T00:00:00.000"
"144872","CHARLES S KAPROS","INDIVIDUAL",,"HILLTOP RESTAURANT","LRW.0003015","LRW","3015",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2004-06-08T00:00:00.000","2019-06-08T00:00:00.000","2020-10-07T00:00:00.000","446 MAIN ST","TERRYVILLE","CT","067865601","2020-10-21T00:00:00.000"
"1448760","NISHANT K PATEL","INDIVIDUAL",,"PIEOLOGY","LRW.0005365","LRW","5365",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2017-10-26T00:00:00.000","2022-02-26T00:00:00.000","2023-02-25T00:00:00.000","230 TRESSER BLVD STE 5","STAMFORD","CT","069013521","2022-02-14T00:00:00.000"
"144879","CHERYL A IPPOLITO","INDIVIDUAL","RAINER'S RESTAURANT","RAINER'S RESTAURANT","LRW.0003014","LRW","3014",,"RESTAURANT WINE & BEER","INACTIVE",,"0",,"1998-12-08T00:00:00.000","1999-12-07T00:00:00.000","188 BEDFORD STREET","STAMFORD","CT","06901","2008-08-20T00:00:00.000"
"1449923","NILTON COELHO","INDIVIDUAL",,"BANANA BRASIL GRILL","LRW.0005367","LRW","5367",,"RESTAURANT WINE & BEER","INACTIVE","APPLICATION EXPIRED","0","2018-01-25T00:00:00.000","2018-01-25T00:00:00.000","2018-04-23T00:00:00.000","124 HANOVER ST","MERIDEN","CT","064515511","2018-10-10T00:00:00.000"
"1450501","JOSE M CHAPA-RUMIPULLA","INDIVIDUAL",,"LATINO DELI RESTAURANT","LRW.0005368","LRW","5368",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2017-11-22T00:00:00.000","2022-03-24T00:00:00.000","2023-03-21T00:00:00.000","2476 - 2478 EAST MAIN STREET","BRIDGEPORT","CT","06610","2022-04-11T00:00:00.000"
"145132","BRADFORD S SAUNDERS","INDIVIDUAL","RANDY WOOSTER PIZZA SHOP","WOOSTER PIZZA SHOP","LRW.0003013","LRW","3013",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0",,"2002-12-07T00:00:00.000","2003-12-06T00:00:00.000","77 BERLIN RD","CROMWELL","CT","06416","2004-04-23T00:00:00.000"
"145328","KOSTA VASTAKIS","INDIVIDUAL",,"EDUCATED BURGHER","LRW.0003012","LRW","3012",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2003-12-07T00:00:00.000","2009-01-08T00:00:00.000","2009-12-06T00:00:00.000","51 BROADWAY","NEW HAVEN","CT","06511","2014-04-30T00:00:00.000"
"1453471","PARVIZ SHAKIBAN","INDIVIDUAL",,"PATISSERIE SALZBURG","LRW.0005369","LRW","5369",,"RESTAURANT WINE & BEER","INACTIVE","WITHDRAWN","0",,,,"10 HARBOR POINT RD","STAMFORD","CT","069027316","2018-09-20T00:00:00.000"
"145527","GAETANO URSO","INDIVIDUAL","FANTASTICO PIZZA","FANTASTICO PIZZA","LRW.0003011","LRW","3011",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0",,"1998-12-06T00:00:00.000","1999-12-05T00:00:00.000","11 BERLIN RD","CROMWELL","CT","06416","2004-04-23T00:00:00.000"
"1455297","CHRISTOS PAPACHRISTOU","INDIVIDUAL",,"GYRO WORLD","LRW.0005370","LRW","5370",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2018-01-02T00:00:00.000","2018-01-02T00:00:00.000","2019-01-01T00:00:00.000","59 N MAIN ST","NORWALK","CT","068542703","2019-01-15T00:00:00.000"
"1455400","JAIME E ZUNIGA PACHEO","INDIVIDUAL",,"DORSAL -  LATIN FUSION","LRW.0005371","LRW","5371",,"RESTAURANT WINE & BEER","INACTIVE","APPLICATION EXPIRED","0",,,,"420 E MAIN ST","BRIDGEPORT","CT","066082301","2019-01-02T00:00:00.000"
"145552","LUCIAN FRESA","INDIVIDUAL","NINAS RESTAURANT","NINAS RESTAURANT","LRW.0003010","LRW","3010",,"RESTAURANT WINE & BEER","INACTIVE",,"0",,"2001-12-06T00:00:00.000","2002-12-05T00:00:00.000","1195 MAIN ST","BRANFORD","CT","06405","2008-08-20T00:00:00.000"
"1455960","DENIS IBRA","INDIVIDUAL",,"HOT STONE PIZZERIA","LRW.0005372","LRW","5372",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2017-12-08T00:00:00.000","2017-12-08T00:00:00.000","2018-12-07T00:00:00.000","350A E MAIN ST","CLINTON","CT","064132227","2018-12-21T00:00:00.000"
"1456107","GEORGE EFSTATHIADIS","INDIVIDUAL",,"KALIMERA","LRW.0005373","LRW","5373",,"RESTAURANT WINE & BEER","INACTIVE","APPLICATION EXPIRED","0",,,,"25 TEMPLE ST","NEW HAVEN","CT","065102714","2018-11-16T00:00:00.000"
"1456992","SAMANTHA LAM","INDIVIDUAL",,"HONG KONG CHINESE RESTAURANT","LRW.0005374","LRW","5374",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2017-10-25T00:00:00.000","2022-02-03T00:00:00.000","2023-02-24T00:00:00.000","822 E CENTER ST STE E","WALLINGFORD","CT","064925029","2022-02-23T00:00:00.000"
"1457725","JUAN A ORELLANA","INDIVIDUAL",,"WOODBRIDGE PIZZA II","LRW.0005375","LRW","5375",,"RESTAURANT WINE & BEER","INACTIVE","WITHDRAWN","0",,,,"40 WINDSORVILLE RD","VERNON ROCKVILLE","CT","060662385","2018-01-02T00:00:00.000"
"145782","GERASIMOS P EKONOMIDES","INDIVIDUAL","RHODES PIZZA","RHODES PIZZA","LRW.0003009","LRW","3009",,"RESTAURANT WINE & BEER","INACTIVE",,"0",,,"1998-12-04T00:00:00.000","200 MERROW ROAD","TOLLAND","CT","06084","2008-08-20T00:00:00.000"
"1458314","MOHAMED HASSAN ELHELW","INDIVIDUAL",,"MILFORD DINER","LRW.0005376","LRW","5376",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2018-07-05T00:00:00.000","2019-07-05T00:00:00.000","2020-11-04T00:00:00.000","886 BRIDGEPORT AVE","MILFORD","CT","064603110","2020-11-18T00:00:00.000"
"1459493","BO HUI LIN","INDIVIDUAL",,"BONCHON","LRW.0005377","LRW","5377",,"RESTAURANT WINE & BEER","INACTIVE","WITHDRAWN","0",,,,"1232 STORRS RD","STORRS MANSFIELD","CT","062682232","2017-12-11T00:00:00.000"
"1459964","MILTON G JACKSON","INDIVIDUAL",,"JAMAICAN KITCHEN","LRW.0005378","LRW","5378",,"RESTAURANT WINE & BEER","ACTIVE UNDER REVIEW","MISSING FIRE MARSHAL CERTIFICATE","1","2018-04-26T00:00:00.000","2022-08-26T00:00:00.000","2023-08-25T00:00:00.000","243 HARTFORD TPKE","VERNON ROCKVILLE","CT","060664738","2022-08-22T00:00:00.000"
"1460125","EDUARD SEFERI","INDIVIDUAL",,"VINNY'S PIZZA & ITALIAN RESTAURANT","LRW.0005379","LRW","5379",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2018-02-05T00:00:00.000","2022-06-07T00:00:00.000","2023-06-04T00:00:00.000","245 E ELM ST","TORRINGTON","CT","067905059","2022-06-08T00:00:00.000"
"1461229","DENNIS J BILLIAS","INDIVIDUAL",,"MILLTOWN PIZZA","LRW.0005380","LRW","5380",,"RESTAURANT WINE & BEER","INACTIVE","WITHDRAWN","0",,,,"240A NORWICH WESTERLY RD","NORTH STONINGTON","CT","063591770","2018-02-14T00:00:00.000"
"1461518","MANUEL CAMPOVERDE","INDIVIDUAL",,"MONTE BIANCO RESTAURANT","LRW.0005381","LRW","5381",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2018-04-19T00:00:00.000","2020-04-19T00:00:00.000","2021-08-18T00:00:00.000","1097 THOMPSON RD","THOMPSON","CT","062771434","2021-10-17T00:00:00.000"
"146245","GIACOMO CHIARAMONTE","INDIVIDUAL","NEW YORK RAY'S","NEW YORK PIZZA","LRW.0003008","LRW","3008",,"RESTAURANT WINE & BEER","INACTIVE",,"0",,"2000-12-04T00:00:00.000","2001-12-03T00:00:00.000","406 WESTPORT AVE","NORWALK","CT","06851","2008-08-20T00:00:00.000"
"146268","PETER KOUROUMANIS","INDIVIDUAL","ASPEN GARDEN RESTAURANT","ASPEN GARDEN RESTAURANT","LRW.0003007","LRW","3007",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0",,"1998-12-04T00:00:00.000","1999-12-03T00:00:00.000","51 WEST ST","LITCHFIELD","CT","06759","2004-04-23T00:00:00.000"
"146269","GEORGE J KAPETANEAS","INDIVIDUAL",,"CAPTAIN PIZZA NO 1","LRW.0003006","LRW","3006",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2004-12-04T00:00:00.000","2013-12-18T00:00:00.000","2014-06-03T00:00:00.000","4040-4052 MAIN ST","BRIDGEPORT","CT","06606","2014-09-16T00:00:00.000"
"1462699","JERRY C JOSE","INDIVIDUAL",,"THE LAST SLICE","LRW.0005382","LRW","5382",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2018-05-01T00:00:00.000","2019-05-01T00:00:00.000","2020-08-30T00:00:00.000","290 BROAD ST","MANCHESTER","CT","060404062","2020-09-13T00:00:00.000"
"1463771","MICHAEL D PIPER","INDIVIDUAL",,"NEW HAVEN PIZZA PLACE","LRW.0005383","LRW","5383",,"RESTAURANT WINE & BEER","LAPSED",,"1","2018-03-23T00:00:00.000","2021-07-23T00:00:00.000","2022-07-22T00:00:00.000","1377 NEW HAVEN AVE","MILFORD","CT","064608158","2022-07-23T00:00:00.000"
"1464064","DAVID LIONETTI","INDIVIDUAL",,"PASTA E VINO RISTORANTE & PIZZERIA","LRW.0005384.P-CW","LRW","5384",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2018-01-30T00:00:00.000","2018-04-29T00:00:00.000","2018-07-26T00:00:00.000","670 NEWFIELD ST","MIDDLETOWN","CT","064571867","2018-08-03T00:00:00.000"
"1464071","DONATO SFORZA","INDIVIDUAL",,"MARIO THE BAKER","LRW.0005385","LRW","5385",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2017-12-29T00:00:00.000","2022-04-29T00:00:00.000","2023-04-28T00:00:00.000","864 HIGH RIDGE RD","STAMFORD","CT","069051911","2022-04-27T00:00:00.000"
"1466671","ZHI YUAN DONG","INDIVIDUAL",,"EAST TOKYO RESTAURANT","LRW.0005386","LRW","5386",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2018-01-03T00:00:00.000","2022-05-03T00:00:00.000","2023-05-02T00:00:00.000","1133 FARMINGTON AVE","BERLIN","CT","060372241","2022-04-12T00:00:00.000"
"1467276","LATIF BLLIKU","INDIVIDUAL",,"TRAMONTI RISTORANTE","LRW.0005387","LRW","5387",,"RESTAURANT WINE & BEER","INACTIVE","WITHDRAWN","0",,,,"131 MAIN ST","THOMASTON","CT","067871747","2018-07-05T00:00:00.000"
"1468167","SALI FAZO","INDIVIDUAL",,"RESTAURANT AURORA","LRW.0005388","LRW","5388",,"RESTAURANT WINE & BEER","INACTIVE","WITHDRAWN","0",,,,"2 E AURORA ST","WATERBURY","CT","067082013","2018-06-11T00:00:00.000"
"1468312","ILIA KOCI","INDIVIDUAL",,"FAMILY PIZZA","LRW.0005389","LRW","5389",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2018-01-23T00:00:00.000","2022-05-23T00:00:00.000","2023-05-22T00:00:00.000","293 BERLIN ST","SOUTHINGTON","CT","064893844","2022-05-27T00:00:00.000"
"1469403","JULIO A CANDIA","INDIVIDUAL",,"MI CHINITA","LRW.0005390","LRW","5390",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2018-07-23T00:00:00.000","2021-11-23T00:00:00.000","2022-11-22T00:00:00.000","1084 MADISON AVE","BRIDGEPORT","CT","066064625","2021-10-29T00:00:00.000"
"1469588","STACI HOPE SERRAO","INDIVIDUAL",,"RANDY'S WOOSTER STREET PIZZA","LRW.0005391","LRW","5391",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2018-01-31T00:00:00.000","2022-05-31T00:00:00.000","2023-05-30T00:00:00.000","1000 TOLLAND TPKE","MANCHESTER","CT","060421608","2022-06-01T00:00:00.000"
"1469976","QI K CHEN","INDIVIDUAL",,"UMAMI JAPANESE RESTAURANT","LRW.0005392","LRW","5392",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2018-03-08T00:00:00.000","2022-07-08T00:00:00.000","2023-07-07T00:00:00.000","172 UNION ST","VERNON ROCKVILLE","CT","060663020","2022-06-30T00:00:00.000"
"1470023","TOSHIHIKO SEKI","INDIVIDUAL",,"LA MEN TOSHIYA","LRW.0005393","LRW","5393",,"RESTAURANT WINE & BEER","INACTIVE","APPLICATION EXPIRED","0",,,,"206 MAIN ST","FARMINGTON","CT","060323626","2019-01-10T00:00:00.000"
"1471018","AHMET MARAS","INDIVIDUAL",,"RED TOMATO PIZZERIA","LRW.0005394","LRW","5394",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2018-01-26T00:00:00.000","2020-01-26T00:00:00.000","2021-05-25T00:00:00.000","37 BOSTON POST RD","MADISON","CT","064432131","2021-07-24T00:00:00.000"
