Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Involvement,Race,Sex,Age,Firearm Used Flag,Location
KC19079662,10/16/2019,20:19,10/16/2019,19:00,,,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,535,14500  S US 71 HWY,KANSAS CITY,64147,,SPD,Y,VIC,B,F,37,false,
KC19079521,10/16/2019,13:49,10/16/2019,13:49,,,Assault (Aggravated),13A,Aggravated Assault,124,3000  PARK AVE,KANSAS CITY,64109,PJ2478,CPD,N,VIC,W,M,24,false,"3000  PARK AVE
KANSAS CITY 64109
(39.071676, -94.556221)"
KC19079519,10/16/2019,13:23,10/15/2019,9:00,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,331,3100  NORTON AVE,KANSAS CITY,64128,,EPD,Y,VIC,B,M,30,true,"3100  NORTON AVE
KANSAS CITY 64128
(39.06932, -94.535614)"
KC19079669,10/16/2019,22:55,10/16/2019,22:53,10/16/2019,23:53,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,121,1100  WOODLAND,KANSAS CITY,,,CPD,Y,VIC,B,M,19,false,
KC19079405,10/16/2019,6:56,10/16/2019,6:50,,,Assault (Aggravated),13A,Aggravated Assault,113,1500  LOCUST ST,KANSAS CITY,,PJ1359,CPD,N,VIC,W,M,28,false,"1500  LOCUST ST
KANSAS CITY
(39.095388, -94.577614)"
KC19079457,10/16/2019,8:54,10/16/2019,10:45,,,Assault (Aggravated),13A,Aggravated Assault,211,2800  E 51 ST,KANSAS CITY,,,MPD,N,VIC,B,M,39,true,"2800  E 51 ST
KANSAS CITY
(39.033656, -94.552442)"
KC19079457,10/16/2019,8:54,10/16/2019,10:45,,,Assault (Aggravated),13A,Aggravated Assault,211,2800  E 51 ST,KANSAS CITY,,,MPD,N,VIC,B,F,,true,"2800  E 51 ST
KANSAS CITY
(39.033656, -94.552442)"
KC19079405,10/16/2019,6:56,10/16/2019,6:50,,,Assault (Aggravated),13A,Aggravated Assault,113,1500  LOCUST ST,KANSAS CITY,,PJ1359,CPD,N,VIC,,,,false,"1500  LOCUST ST
KANSAS CITY
(39.095388, -94.577614)"
KC19079531,10/16/2019,14:23,10/16/2019,14:23,,,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,544,9300  W LONGVIEW PKWY,KANSAS CITY,64138,,SPD,Y,VIC,U,F,41,false,"9300  W LONGVIEW PKWY
KANSAS CITY 64138
(38.954593, -94.48309)"
KC19079269,10/15/2019,15:39,10/15/2019,15:38,,,Assault (Aggravated),13A,Aggravated Assault,321,2600  E 11,KANSAS CITY,64125,,EPD,N,VIC,B,M,40,true,"2600  E 11
KANSAS CITY 64125
(39.100646, -94.551328)"
KC19079248,10/15/2019,14:41,10/15/2019,14:41,,,Assault (Aggravated),13A,Aggravated Assault,341,8000  E TRUMAN RD,KANSAS CITY,64126,PJ1373,EPD,N,VIC,B,M,50,false,
KC19079313,10/15/2019,17:28,10/15/2019,17:27,,,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,144,4100  PARK AVE,KANSAS CITY,64130,PJ3343,CPD,Y,VIC,B,F,,false,"4100  PARK AVE
KANSAS CITY 64130
(39.051852, -94.557252)"
KC19079313,10/15/2019,17:28,10/15/2019,17:27,,,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,144,4100  PARK AVE,KANSAS CITY,64130,PJ3343,CPD,Y,VIC,B,F,,false,"4100  PARK AVE
KANSAS CITY 64130
(39.051852, -94.557252)"
KC19079313,10/15/2019,17:28,10/15/2019,17:27,,,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,144,4100  PARK AVE,KANSAS CITY,64130,PJ3343,CPD,Y,VIC,B,F,31,false,"4100  PARK AVE
KANSAS CITY 64130
(39.051852, -94.557252)"
KC19079119,10/15/2019,3:09,10/15/2019,3:09,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,223,5600  SOUTH BENTON AVE,KANSAS CITY,64130,PJ4517,MPD,Y,VIC,W,F,41,false,"5600  SOUTH BENTON AVE
KANSAS CITY 64130
(39.024506, -94.552192)"
KC19079110,10/15/2019,0:53,10/15/2019,0:40,,,Assault (Aggravated),13A,Aggravated Assault,223,E 56TH ST and OLIVE ST,KANSAS CITY,64130,PJ4441,MPD,N,VIC,B,M,46,true,
KC19079120,10/15/2019,1:17,10/15/2019,0:30,,,Assault (Aggravated),13A,Aggravated Assault,336,3800  CLEVELAND AVE,KANSAS CITY,64128,,EPD,N,VIC,W,M,55,false,"3800  CLEVELAND AVE
KANSAS CITY 64128
(39.056704, -94.539673)"
KC19079269,10/15/2019,15:39,10/15/2019,15:38,,,Assault (Aggravated),13A,Aggravated Assault,321,2600  E 11,KANSAS CITY,64125,,EPD,N,VIC,B,F,52,true,"2600  E 11
KANSAS CITY 64125
(39.100646, -94.551328)"
KC19079269,10/15/2019,15:39,10/15/2019,15:38,,,Assault (Aggravated),13A,Aggravated Assault,321,2600  E 11,KANSAS CITY,64125,,EPD,N,VIC,W,F,37,true,"2600  E 11
KANSAS CITY 64125
(39.100646, -94.551328)"
KC19079111,10/15/2019,0:53,10/15/2019,0:54,10/15/2019,1:15,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,233,1100  E 78,KANSAS CITY,64131,,MPD,Y,VIC,B,F,35,false,"1100  E 78
KANSAS CITY 64131
(38.985257, -94.574835)"
KC19079313,10/15/2019,17:28,10/15/2019,17:27,,,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,144,4100  PARK AVE,KANSAS CITY,64130,PJ3343,CPD,Y,VIC,B,M,,false,"4100  PARK AVE
KANSAS CITY 64130
(39.051852, -94.557252)"
KC19078965,10/14/2019,15:31,10/14/2019,15:25,,,Assault (Aggravated),13A,Aggravated Assault,332,E 36TH ST and PROSPECT AVE,KANSAS CITY,64128,PJ2910,EPD,N,VIC,B,F,29,true,"E 36TH ST and PROSPECT AVE
KANSAS CITY 64128
(39.159692, -94.549289)"
KC19078960,10/14/2019,14:38,10/14/2019,14:30,10/14/2019,14:37,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,212,5300  PERSIMMON TRAL,KANSAS CITY,64129,,MPD,Y,VIC,B,M,35,false,"5300  PERSIMMON TRAL
KANSAS CITY 64129
(39.028064, -94.502955)"
KC19078985,10/14/2019,16:14,10/14/2019,16:05,10/14/2019,16:10,Assault (Aggravated),13A,Aggravated Assault,344,4700  E COAL MINE RD,KANSAS CITY,64130,PJ3751,EPD,N,VIC,B,M,31,true,"4700  E COAL MINE RD
KANSAS CITY 64130
(39.043398, -94.517654)"
KC19078787,10/14/2019,1:04,10/14/2019,1:04,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,331,2700  INDIANA AVE,KANSAS CITY,64127,PJ2264,EPD,Y,VIC,B,F,33,false,
KC19079061,10/14/2019,20:32,10/14/2019,20:20,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,123,1500  E 29TH ST,KANSAS CITY,,PJ2325,CPD,Y,VIC,B,F,57,false,"1500  E 29TH ST
KANSAS CITY
(39.073885, -94.564843)"
KC19079009,10/14/2019,17:51,10/14/2019,15:30,10/14/2019,15:30,Assault (Aggravated),13A,Aggravated Assault,421,8700  NW 82 TER,KANSAS CITY,64152,,NPD,N,VIC,W,M,,false,"8700  NW 82 TER
KANSAS CITY 64152
(39.244689, -94.68024)"
KC19078845,10/14/2019,9:09,10/14/2019,9:09,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,341,1500  BELMONT AVE,KANSAS CITY,64126,PJ1477,EPD,Y,VIC,W,F,31,true,"1500  BELMONT AVE
KANSAS CITY 64126
(39.093851, -94.510177)"
KC19079094,10/14/2019,22:05,10/14/2019,23:00,,,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,535,14500  71 HWY,KANSAS CITY,64147,,SPD,Y,VIC,B,F,26,false,
KC19079098,10/14/2019,23:13,10/14/2019,23:10,,,Assault (Aggravated),13A,Aggravated Assault,313,3500  INDEPENDENCE AVE,KANSAS CITY,64123,PJ0619,EPD,N,VIC,B,M,24,false,
KC19078591,10/13/2019,3:46,10/13/2019,3:42,,,Assault (Aggravated),13A,Aggravated Assault,232,6800  PASEO,KANSAS CITY,64132,PJ5295,MPD,N,VIC,B,M,30,true,"6800  PASEO
KANSAS CITY 64132
(39.003724, -94.562822)"
KC19078736,10/13/2019,19:13,10/13/2019,19:13,,,Assault (Non-Aggravated),13A,Aggravated Assault,212,4500  E 60TH ST,KANSAS CITY,,PJ4755,MPD,N,VIC,W,M,,false,"4500  E 60TH ST
KANSAS CITY
(39.016684, -94.534387)"
KC19078659,10/13/2019,12:07,10/13/2019,12:14,10/13/2019,13:19,Assault (Aggravated),13A,Aggravated Assault,635,N FREMONT AVE and NE 48 ST,KANSAS CITY,,,SCP,N,VIC,W,M,,true,"N FREMONT AVE and NE 48 ST
KANSAS CITY
(39.180314, -94.505696)"
KC19078770,10/13/2019,21:56,10/13/2019,21:00,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,543,11200  BRISTOL TER,KANSAS CITY,,PJ7107,SPD,Y,VIC,B,F,24,true,"11200  BRISTOL TER
KANSAS CITY
(38.920769, -94.504468)"
KC19078577,10/13/2019,1:13,10/13/2019,0:45,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,114,1300  WEST BLUFF DR,KANSAS CITY,,,CPD,Y,VIC,W,F,41,false,"1300  WEST BLUFF DR
KANSAS CITY
(39.086896, -94.600217)"
KC19078659,10/13/2019,12:07,10/13/2019,12:14,10/13/2019,13:19,Assault (Aggravated),13A,Aggravated Assault,635,N FREMONT AVE and NE 48 ST,KANSAS CITY,,,SCP,N,VIC,W,F,18,true,"N FREMONT AVE and NE 48 ST
KANSAS CITY
(39.180314, -94.505696)"
KC19078712,10/13/2019,17:22,10/13/2019,10:00,10/13/2019,18:37,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,323,3000  E 25TH ST,KANSAS CITY,,PJ2111,EPD,Y,VIC,W,F,31,false,"3000  E 25TH ST
KANSAS CITY
(39.080554, -94.547574)"
KC19078701,10/13/2019,16:10,10/13/2019,16:10,,,Assault (Aggravated),13A,Aggravated Assault,314,700  CLEVELAND AVE,KANSAS CITY,64124,PJ0796,EPD,N,VIC,B,M,,false,"700  CLEVELAND AVE
KANSAS CITY 64124
(39.104029, -94.537317)"
KC19078510,10/12/2019,18:47,10/12/2019,18:47,,,Assault (Non-Aggravated),13A,Aggravated Assault,115,2400  GILLHAM RD,KANSAS CITY,64108,,CPD,N,VIC,W,F,50,false,
KC19078327,10/12/2019,2:24,10/12/2019,2:24,,,Assault (Aggravated),13A,Aggravated Assault,133,500  WESTPORT RD,KANSAS CITY,64111,,CPD,N,VIC,W,M,23,false,"500  WESTPORT RD
KANSAS CITY 64111
(39.052791, -94.591596)"
KC19078343,10/12/2019,4:12,10/12/2019,3:00,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,534,5100  LONGVIEW RD,KANSAS CITY,64137,,SPD,Y,VIC,B,M,21,false,"5100  LONGVIEW RD
KANSAS CITY 64137
(38.916534, -94.531537)"
KC19078461,10/12/2019,15:57,10/12/2019,15:50,,,Assault (Aggravated),13A,Aggravated Assault,111,E 3RD ST and OAK ST,KANSAS CITY,64106,PJ0357,CPD,N,VIC,W,M,53,false,
KC19078314,10/12/2019,0:26,10/12/2019,0:27,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,334,4600  MONTGALL AVE,KANSAS CITY,64130,PJ3735,EPD,Y,VIC,W,M,34,false,"4600  MONTGALL AVE
KANSAS CITY 64130
(39.042746, -94.553108)"
KC19078448,10/12/2019,15:13,10/12/2019,15:14,,,Assault (Aggravated),13A,Aggravated Assault,333,E 39TH ST and CHESTNUT AVE,KANSAS CITY,64130,PJ3108,EPD,N,VIC,B,F,62,true,"E 39TH ST and CHESTNUT AVE
KANSAS CITY 64130
(39.055362, -94.551281)"
KC19078369,10/12/2019,8:43,10/12/2019,8:40,,,Assault (Aggravated),13A,Aggravated Assault,345,11200  E 48TH ST,KANSAS CITY,,PJ4080,EPD,N,VIC,B,F,27,true,"11200  E 48TH ST
KANSAS CITY
(39.034786, -94.448206)"
KC19078369,10/12/2019,8:43,10/12/2019,8:40,,,Assault (Aggravated),13A,Aggravated Assault,345,11200  E 48TH ST,KANSAS CITY,,PJ4080,EPD,N,VIC,B,M,,true,"11200  E 48TH ST
KANSAS CITY
(39.034786, -94.448206)"
KC19078380,10/12/2019,10:24,10/12/2019,10:00,,,Assault (Aggravated),13A,Aggravated Assault,344,0  ARROWHEAD DR,KANSAS CITY,64129,PJ3281,EPD,N,VIC,W,M,37,false,
KC19078446,10/12/2019,15:19,10/12/2019,15:19,10/12/2019,16:04,Assault (Aggravated),13A,Aggravated Assault,122,2100  INDEPENDENCE BLVD,KANSAS CITY,64124,PJ0683,CPD,N,VIC,W,M,27,false,
KC19078448,10/12/2019,15:13,10/12/2019,15:14,,,Assault (Aggravated),13A,Aggravated Assault,333,E 39TH ST and CHESTNUT AVE,KANSAS CITY,64130,PJ3108,EPD,N,VIC,B,F,56,true,"E 39TH ST and CHESTNUT AVE
KANSAS CITY 64130
(39.055362, -94.551281)"
KC19078482,10/12/2019,17:51,10/12/2019,8:00,10/12/2019,14:00,Assault (Aggravated),13A,Aggravated Assault,224,2700  E 78TH,KANSAS CITY,,,MPD,N,VIC,B,M,50,false,"2700  E 78TH
KANSAS CITY
(38.984307, -94.556311)"
KC19078369,10/12/2019,8:43,10/12/2019,8:40,,,Assault (Aggravated),13A,Aggravated Assault,345,11200  E 48TH ST,KANSAS CITY,,PJ4080,EPD,N,VIC,B,M,27,true,"11200  E 48TH ST
KANSAS CITY
(39.034786, -94.448206)"
KC19078338,10/12/2019,3:28,10/12/2019,3:28,10/12/2019,4:16,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,344,5000  E 24 ST,KANSAS CITY,,,EPD,Y,VIC,B,F,26,false,"5000  E 24 ST
KANSAS CITY
(39.081944, -94.524434)"
KC19078349,10/12/2019,5:20,10/12/2019,5:10,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,223,E 57TH ST and COLLEGE AVE,KANSAS CITY,,PJ4489,MPD,Y,VIC,B,F,25,true,"E 57TH ST and COLLEGE AVE
KANSAS CITY
(39.022655, -94.547363)"
KC19078349,10/12/2019,5:20,10/12/2019,5:10,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,223,E 57TH ST and COLLEGE AVE,KANSAS CITY,,PJ4489,MPD,Y,VIC,W,F,23,true,"E 57TH ST and COLLEGE AVE
KANSAS CITY
(39.022655, -94.547363)"
KC19078027,10/11/2019,6:35,10/11/2019,6:13,,,Assault (Aggravated),13A,Aggravated Assault,232,00  W POCAHONTAS LN,KANSAS CITY,64113,,MPD,N,VIC,W,M,33,false,
KC19078108,10/11/2019,11:31,10/11/2019,11:31,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,213,6400  MANCHESTER AVE,KANSAS CITY,,,MPD,Y,VIC,B,F,19,true,"6400  MANCHESTER AVE
KANSAS CITY
(39.008162, -94.49593)"
KC19078273,10/11/2019,20:15,10/11/2019,20:15,,,Assault (Aggravated),13A,Aggravated Assault,423,8400  N MADISON AVE,KANSAS CITY,64155,PC0323,NPD,N,VIC,W,M,,false,"8400  N MADISON AVE
KANSAS CITY 64155
(39.248015, -94.593988)"
KC19078108,10/11/2019,11:31,10/11/2019,11:31,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,213,6400  MANCHESTER AVE,KANSAS CITY,,,MPD,Y,VIC,B,F,19,true,"6400  MANCHESTER AVE
KANSAS CITY
(39.008162, -94.49593)"
KC19078128,10/11/2019,13:10,10/11/2019,13:10,10/11/2019,13:49,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,114,1300  WEST BLUFF DR,KANSAS CITY,64108,,CPD,Y,VIC,B,F,53,true,"1300  WEST BLUFF DR
KANSAS CITY 64108
(39.086896, -94.600217)"
KC19078198,10/11/2019,15:08,10/11/2019,16:18,10/11/2019,16:18,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,141,400  E ARMOUR BLVD,KANSAS CITY,64109,PJ2761,CPD,Y,VIC,B,F,21,false,"400  E ARMOUR BLVD
KANSAS CITY 64109
(39.06358, -94.580555)"
KC19078027,10/11/2019,6:35,10/11/2019,6:13,,,Assault (Aggravated),13A,Aggravated Assault,232,00  W POCAHONTAS LN,KANSAS CITY,64113,,MPD,N,VIC,W,F,27,false,
KC19078011,10/11/2019,1:42,10/11/2019,1:40,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,636,5600  NE PALMER DR,KANSAS CITY,64119,,SCP,Y,VIC,W,M,56,false,
KC19078108,10/11/2019,11:31,10/11/2019,11:31,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,213,6400  MANCHESTER AVE,KANSAS CITY,,,MPD,Y,VIC,B,F,18,true,"6400  MANCHESTER AVE
KANSAS CITY
(39.008162, -94.49593)"
KC19077845,10/10/2019,15:02,10/10/2019,15:02,,,Assault (Aggravated),13A,Aggravated Assault,544,8200  E BANNISTER RD,KANSAS CITY,64134,PJ6592,SPD,N,VIC,W,F,36,true,
KC19077963,10/10/2019,19:35,10/10/2019,19:35,10/10/2019,20:35,Assault (Aggravated),13A,Aggravated Assault,334,4300  ELMWOOD AVE,KANSAS CITY,,PJ3543,EPD,N,VIC,W,M,52,true,"4300  ELMWOOD AVE
KANSAS CITY
(39.047312, -94.530956)"
KC19077707,10/10/2019,7:51,10/10/2019,7:45,,,Assault (Aggravated),13A,Aggravated Assault,312,400  BOOTH AVE,KANSAS CITY,64124,PJ0621,EPD,N,VIC,W,F,27,false,"400  BOOTH AVE
KANSAS CITY 64124
(39.109373, -94.482013)"
KC19077707,10/10/2019,7:51,10/10/2019,7:45,,,Assault (Aggravated),13A,Aggravated Assault,312,400  BOOTH AVE,KANSAS CITY,64124,PJ0621,EPD,N,VIC,W,M,31,false,"400  BOOTH AVE
KANSAS CITY 64124
(39.109373, -94.482013)"
KC19077929,10/10/2019,18:10,10/10/2019,18:11,,,Assault (Aggravated),13A,Aggravated Assault,323,E 25TH ST and WABASH AVE,KANSAS CITY,,PJ2037,EPD,N,VIC,B,M,24,false,"E 25TH ST and WABASH AVE
KANSAS CITY
(39.080751, -94.553474)"
KC19077955,10/10/2019,19:18,10/10/2019,15:45,,,Assault (Aggravated),13A,Aggravated Assault,642,NE 104TH TER and N CHERRY DR,KANSAS CITY,64155,PC0181,SCP,N,VIC,W,M,,false,"NE 104TH TER and N CHERRY DR
KANSAS CITY 64155
(39.283357, -94.568061)"
KC19077963,10/10/2019,19:35,10/10/2019,19:35,10/10/2019,20:35,Assault (Aggravated),13A,Aggravated Assault,334,4300  ELMWOOD AVE,KANSAS CITY,,PJ3543,EPD,N,VIC,W,F,20,true,"4300  ELMWOOD AVE
KANSAS CITY
(39.047312, -94.530956)"
KC19077543,10/09/2019,15:23,10/09/2019,15:02,,,Assault (Aggravated),13A,Aggravated Assault,314,4400  INDEPENDENCE AVE,KANSAS CITY,64124,PJ0728,EPD,N,VIC,W,M,40,true,"4400  INDEPENDENCE AVE
KANSAS CITY 64124
(39.105609, -94.530474)"
KC19077390,10/09/2019,1:21,10/09/2019,1:15,10/09/2019,1:21,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,413,6000  NW ROANRIDGE RD,KANSAS CITY,,,NPD,Y,VIC,W,M,34,false,"6000  NW ROANRIDGE RD
KANSAS CITY
(39.20501, -94.632764)"
KC19077384,10/09/2019,2:00,10/09/2019,2:25,,,Assault (Aggravated),13A,Aggravated Assault,333,4000  INDIANA AVE,KANSAS CITY,,,EPD,N,VIC,B,M,,true,"4000  INDIANA AVE
KANSAS CITY
(39.053187, -94.544471)"
KC19077396,10/09/2019,4:26,10/09/2019,3:55,10/09/2019,4:08,Assault (Aggravated),13A,Aggravated Assault,6332,NE PARVIN RD W and N ELMWOOD AVE S,KANSAS CITY,,,SCP,N,VIC,W,M,46,true,
KC19077579,10/09/2019,17:05,10/09/2019,17:03,,,Assault (Aggravated),13A,Aggravated Assault,211,3700  E 51ST ST,KANSAS CITY,64130,PJ4041,MPD,N,VIC,B,F,65,false,"3700  E 51ST ST
KANSAS CITY 64130
(39.032892, -94.53573)"
KC19077580,10/09/2019,17:21,10/04/2019,22:30,10/04/2019,23:00,Assault (Non-Aggravated),13A,Aggravated Assault,113,100  E 13TH ST,KANSAS CITY,64106,,NPD,N,VIC,W,M,24,false,"100  E 13TH ST
KANSAS CITY 64106
(39.098581, -94.58215)"
KC19077579,10/09/2019,17:05,10/09/2019,17:03,,,Assault (Aggravated),13A,Aggravated Assault,211,3700  E 51ST ST,KANSAS CITY,64130,PJ4041,MPD,N,VIC,B,M,63,false,"3700  E 51ST ST
KANSAS CITY 64130
(39.032892, -94.53573)"
KC19077580,10/09/2019,17:21,10/04/2019,22:30,10/04/2019,23:00,Assault (Non-Aggravated),13A,Aggravated Assault,113,100  E 13TH ST,KANSAS CITY,64106,,NPD,N,VIC,W,F,53,false,"100  E 13TH ST
KANSAS CITY 64106
(39.098581, -94.58215)"
KC19077667,10/09/2019,23:19,10/09/2019,23:10,10/10/2019,0:46,Assault (Aggravated),13A,Aggravated Assault,314,7 ST and NORTON AVE,KANSAS CITY,,,EPD,N,VIC,W,M,34,false,
KC19077390,10/09/2019,1:21,10/09/2019,1:15,10/09/2019,1:21,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,413,6000  NW ROANRIDGE RD,KANSAS CITY,,,NPD,Y,VIC,W,M,41,false,"6000  NW ROANRIDGE RD
KANSAS CITY
(39.20501, -94.632764)"
KC19077384,10/09/2019,2:00,10/09/2019,2:25,,,Assault (Aggravated),13A,Aggravated Assault,333,4000  INDIANA AVE,KANSAS CITY,,,EPD,N,VIC,B,F,25,true,"4000  INDIANA AVE
KANSAS CITY
(39.053187, -94.544471)"
KC19077384,10/09/2019,2:00,10/09/2019,2:25,,,Assault (Aggravated),13A,Aggravated Assault,333,4000  INDIANA AVE,KANSAS CITY,,,EPD,N,VIC,B,M,74,true,"4000  INDIANA AVE
KANSAS CITY
(39.053187, -94.544471)"
KC19077370,10/08/2019,23:24,10/08/2019,23:24,,,Murder,13A,Aggravated Assault,241,E 68TH ST and OLIVE ST,KANSAS CITY,64120,PJ0029,MPD,N,VIC,B,M,21,true,"E 68TH ST and OLIVE ST
KANSAS CITY 64120
(39.003555, -94.558943)"
KC19077124,10/08/2019,9:15,10/08/2019,9:00,10/08/2019,10:37,Assault (Aggravated),13A,Aggravated Assault,341,15TH TER and TOPPING AVE,KANSAS CITY,64126,,MPD,N,VIC,W,M,28,true,"15TH TER and TOPPING AVE
KANSAS CITY 64126
(39.093037, -94.514797)"
KC19077262,10/08/2019,16:23,10/08/2019,16:23,,,Assault (Aggravated),13A,Aggravated Assault,313,3400  E 6TH ST,KANSAS CITY,,PJ0754,EPD,N,VIC,B,F,24,false,"3400  E 6TH ST
KANSAS CITY
(39.105032, -94.540737)"
KC19077245,10/08/2019,15:21,10/08/2019,15:15,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,143,4300  FOREST AVE,KANSAS CITY,64111,PJ3478,CPD,Y,VIC,B,F,45,true,"4300  FOREST AVE
KANSAS CITY 64111
(39.048554, -94.571243)"
KC19077345,10/08/2019,21:32,10/08/2019,21:32,,,Assault (Aggravated),13A,Aggravated Assault,211,BLUE PARKWAY and CLEVELAND AVE,KANSAS CITY,64129,,MPD,N,VIC,W,M,,true,"BLUE PARKWAY and CLEVELAND AVE
KANSAS CITY 64129
(39.036077, -94.540746)"
KC19077338,10/08/2019,18:53,10/08/2019,20:35,,,Abuse of a Child,13A,Aggravated Assault,543,7300  E 108TH DR,KANSAS CITY,64134,PJ6966,SPD,Y,VIC,B,M,,false,"7300  E 108TH DR
KANSAS CITY 64134
(38.926385, -94.505272)"
KC19077124,10/08/2019,9:15,10/08/2019,9:00,10/08/2019,10:37,Assault (Aggravated),13A,Aggravated Assault,341,15TH TER and TOPPING AVE,KANSAS CITY,64126,,MPD,N,VIC,W,M,24,true,"15TH TER and TOPPING AVE
KANSAS CITY 64126
(39.093037, -94.514797)"
KC19077014,10/07/2019,19:56,10/07/2019,19:50,10/07/2019,20:30,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,541,14500  E US 71 HWY,KANSAS CITY,64147,,SPD,Y,VIC,B,F,,false,
KC19076820,10/07/2019,9:53,10/07/2019,9:53,,,Assault (Aggravated),13A,Aggravated Assault,223,5500  WABASH AVE,KANSAS CITY,64130,,MPD,N,VIC,B,F,38,true,"5500  WABASH AVE
KANSAS CITY 64130
(39.026405, -94.55635)"
KC19076861,10/07/2019,8:52,10/07/2019,12:26,,,Assault (Aggravated),13A,Aggravated Assault,232,1100  MEYER,KANSAS CITY,64131,,MPD,N,VIC,B,M,22,true,"1100  MEYER
KANSAS CITY 64131
(38.669462, -90.321133)"
KC19076758,10/07/2019,1:11,10/07/2019,0:23,10/07/2019,3:50,Assault (Aggravated),13A,Aggravated Assault,332,E 33RD ST and SOUTH BENTON AVE,KANSAS CITY,64128,PJ2657,EPD,N,VIC,B,M,24,true,
KC19076861,10/07/2019,8:52,10/07/2019,12:26,,,Assault (Aggravated),13A,Aggravated Assault,232,1100  MEYER,KANSAS CITY,64131,,MPD,N,VIC,B,M,27,true,"1100  MEYER
KANSAS CITY 64131
(38.669462, -90.321133)"
KC19077014,10/07/2019,19:56,10/07/2019,19:50,10/07/2019,20:30,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,541,14500  E US 71 HWY,KANSAS CITY,64147,,SPD,Y,VIC,B,F,26,false,
KC19077014,10/07/2019,19:56,10/07/2019,19:50,10/07/2019,20:30,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,541,14500  E US 71 HWY,KANSAS CITY,64147,,SPD,Y,VIC,B,M,,false,
KC19076724,10/06/2019,22:06,10/06/2019,22:00,10/06/2019,22:00,Assault (Aggravated),13A,Aggravated Assault,242,7200  SOUTH BENTON AVE,KANSAS CITY,64132,PJ5508,MPD,Y,VIC,W,F,22,false,"7200  SOUTH BENTON AVE
KANSAS CITY 64132
(38.995917, -94.553545)"
KC19076693,10/06/2019,18:07,10/06/2019,18:07,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,311,800  N MONTGALL AVE,KANSAS CITY,64120,PJ0107,EPD,Y,VIC,W,M,39,true,"800  N MONTGALL AVE
KANSAS CITY 64120
(39.123092, -94.549034)"
KC19076693,10/06/2019,18:07,10/06/2019,18:07,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,311,800  N MONTGALL AVE,KANSAS CITY,64120,PJ0107,EPD,Y,VIC,W,F,39,true,"800  N MONTGALL AVE
KANSAS CITY 64120
(39.123092, -94.549034)"
KC19076554,10/06/2019,8:07,10/05/2019,6:45,10/06/2019,8:07,Burglary (Residential),13A,Aggravated Assault,242,7100  MONROE AVE,KANSAS CITY,64132,PJ5458,MPD,N,VIC,B,M,36,false,"7100  MONROE AVE
KANSAS CITY 64132
(38.997939, -94.543964)"
KC19076508,10/06/2019,0:18,10/06/2019,0:18,,,Assault (Aggravated),13A,Aggravated Assault,542,E 99TH ST and HILLCREST RD,KANSAS CITY,64134,PJ6627,SPD,N,VIC,,F,26,true,
KC19076668,10/06/2019,15:48,10/06/2019,15:49,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,213,8600  E 62ND ST,KANSAS CITY,,,MPD,Y,VIC,B,F,21,false,"8600  E 62ND ST
KANSAS CITY
(39.012595, -94.487522)"
