"opendata_person_number","program_type_name","program_begin_date","program_end_date","program_status_name","successful_completion_value","sex","age_range","race_name","zipcode","unique_id"
"8627243","AOWP","2018-08-30T00:00:00.000","2019-02-12T00:00:00.000","Successful","1","M","35 to 44","White","94924","8627243AOWP302122019S1"
"6573386","PAROLE","2018-12-06T00:00:00.000","2018-12-06T00:00:00.000","Neutral","1","M","45 to 54","White","94965","6573386PAROLE61262018N1"
"6573386","PAROLE","2018-12-07T00:00:00.000","2018-12-07T00:00:00.000","Neutral","1","M","45 to 54","White","94965","6573386PAROLE71272018N1"
"7396426","REST","2018-06-06T00:00:00.000","2019-01-04T00:00:00.000","Neutral","1","M","55 to 64","Vietnamese","94901","7396426REST6142019N1"
"7396426","AOWP","2018-07-06T00:00:00.000","2019-10-09T00:00:00.000","Neutral","1","M","65 or older","Vietnamese","94901","7396426AOWP61092019N1"
"9094036","SUPV","2016-06-09T00:00:00.000","2019-06-13T00:00:00.000","Successful, no $$","1","M","35 to 44","Hispanic","94949","9094036SUPV96132019S1"
"3441067","AOWP","2019-03-25T00:00:00.000","2019-12-18T00:00:00.000","Successful","1","M","35 to 44","White","94901","3441067AOWP2512182019S1"
"6736282","SUPV","2015-10-20T00:00:00.000","2019-04-09T00:00:00.000","Unsuccessful","0","M","25 to 34","White","94960","6736282SUPV20492019U0"
"4298449","REST","2019-02-15T00:00:00.000","2019-04-19T00:00:00.000","Neutral","1","M","55 to 64","Other","94901","4298449REST154192019N1"
"4298449","REST","2018-05-16T00:00:00.000","2020-01-08T00:00:00.000","Neutral","1","M","55 to 64","Other","94901","4298449REST16182020N1"
"4298449","REST","2019-10-04T00:00:00.000","2020-01-24T00:00:00.000","Neutral","1","M","55 to 64","Other","94901","4298449REST41242020N1"
"5552546","SUPV","2016-09-19T00:00:00.000","2019-09-14T00:00:00.000","Successful","1","F","25 to 34","Other","94947","5552546SUPV199142019S1"
"9582428","SUPV","2016-03-07T00:00:00.000","2018-12-18T00:00:00.000","Successful","1","M","45 to 54","White","94949","9582428SUPV712182018S1"
"3689082","REST","2019-03-28T00:00:00.000","2020-03-27T00:00:00.000","Unsuccessful","0","M","55 to 64","White","94903","3689082REST283272020U0"
"4342874","SUPV","2018-10-29T00:00:00.000","2019-09-09T00:00:00.000","Successful","1","M","45 to 54","White","94947","4342874SUPV29992019S1"
"7004267","SUPV","2017-02-21T00:00:00.000","2020-02-18T00:00:00.000","Successful","1","M","35 to 44","White","94941","7004267SUPV212182020S1"
"1525126","AB109","2017-11-30T00:00:00.000","2019-04-29T00:00:00.000","Successful","1","M","55 to 64","White","95841","1525126AB109304292019S1"
"2126026","REST","2019-09-23T00:00:00.000","2019-12-07T00:00:00.000","Neutral","1","M","25 to 34","Black","94947","2126026REST231272019N1"
"2126026","REST","2019-10-22T00:00:00.000","2019-12-07T00:00:00.000","Neutral","1","M","25 to 34","Black","94947","2126026REST221272019N1"
"2126026","REST","2020-03-02T00:00:00.000","2020-03-23T00:00:00.000","Neutral","1","M","25 to 34","Black","94947","2126026REST23232020N1"
"5628225","SUPV","2016-05-20T00:00:00.000","2019-05-02T00:00:00.000","Termination: Jail","0","M","35 to 44","Hispanic","94903","5628225SUPV20522019T0"
"4340834","SUPV","2014-03-13T00:00:00.000","2019-02-13T00:00:00.000","Successful","1","M","25 to 34","Hispanic","95407","4340834SUPV132132019S1"
"636895","REST","2017-02-16T00:00:00.000","2018-12-14T00:00:00.000","Neutral","1","M","25 to 34","White","94949","636895REST1612142018N1"
"8664781","SUPV","2017-07-25T00:00:00.000","2020-03-16T00:00:00.000","Successful, no $$","1","M","25 to 34","White","94903","8664781SUPV253162020S1"
"8664781","SUPV","2019-02-08T00:00:00.000","2020-03-16T00:00:00.000","Terminated by Court","0","M","25 to 34","White","94903","8664781SUPV83162020T0"
"5813550","AB109","2015-04-16T00:00:00.000","2019-03-06T00:00:00.000","Completion/Expired","0","M","35 to 44","Hispanic","94949","5813550AB10916362019C0"
"7355453","SUPV","2016-12-05T00:00:00.000","2019-01-09T00:00:00.000","Successful, no $$","1","F","25 to 34","White","94949","7355453SUPV5192019S1"
"4259777","AOWP","2020-01-24T00:00:00.000","2020-03-13T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94901","4259777AOWP243132020S1"
"8817482","SUPV","2018-08-16T00:00:00.000","2019-02-05T00:00:00.000","Death","1","M","25 to 34","White",,"8817482SUPV16252019D1"
"4291602","AOWP","2018-08-22T00:00:00.000","2018-12-10T00:00:00.000","Successful","1","M","35 to 44","White","94904","4291602AOWP2212102018S1"
"3384930","SUPV","2010-07-07T00:00:00.000","2019-02-15T00:00:00.000","Terminated by Court","0","M","35 to 44","Hispanic","94804","3384930SUPV72152019T0"
"2916061","REST","2016-03-30T00:00:00.000","2019-01-07T00:00:00.000","Neutral","1","M","65 or older","White","94947","2916061REST30172019N1"
"7344848","AOWP","2017-05-18T00:00:00.000","2019-03-25T00:00:00.000","Successful","1","M","35 to 44","Hispanic","94949","7344848AOWP183252019S1"
"5164545","REST","2018-11-19T00:00:00.000","2019-01-24T00:00:00.000","Neutral","1","M","25 to 34","White",,"5164545REST191242019N1"
"5164545","SUPV","2018-11-15T00:00:00.000","2019-04-04T00:00:00.000","Successful, no $$","1","M","25 to 34","White",,"5164545SUPV15442019S1"
"8836251","AB109","2015-03-16T00:00:00.000","2019-03-06T00:00:00.000","Completion/Expired","0","M","25 to 34","Hispanic","94947","8836251AB10916362019C0"
"6550462","REST","2019-08-20T00:00:00.000","2020-05-11T00:00:00.000","Neutral","1","M","55 to 64","White","94901","6550462REST205112020N1"
"864141","AOWP","2017-10-31T00:00:00.000","2019-07-17T00:00:00.000","Successful","1","F","35 to 44","White","94901","864141AOWP317172019S1"
"3767698","REST","2018-12-18T00:00:00.000","2019-01-18T00:00:00.000","Neutral","1","F","45 to 54","White","94941","3767698REST181182019N1"
"3767698","PAROLE","2019-02-28T00:00:00.000","2019-02-28T00:00:00.000","Neutral","1","F","45 to 54","White","94941","3767698PAROLE282282019N1"
"3767698","REST","2019-04-26T00:00:00.000","2019-12-05T00:00:00.000","Neutral","1","F","45 to 54","White","94941","3767698REST261252019N1"
"8219889","REST","2018-12-21T00:00:00.000","2019-02-22T00:00:00.000","Neutral","1","M","25 to 34","White",,"8219889REST212222019N1"
"8219889","PAROLE","2019-06-11T00:00:00.000","2019-06-11T00:00:00.000","Neutral","1","M","25 to 34","White",,"8219889PAROLE116112019N1"
"8219889","REST","2019-08-23T00:00:00.000","2019-12-05T00:00:00.000","Neutral","1","M","25 to 34","White",,"8219889REST231252019N1"
"2830075","REST","2019-02-15T00:00:00.000","2019-03-13T00:00:00.000","Neutral","1","M","45 to 54","White","94945","2830075REST153132019N1"
"1563175","SUPV","2019-02-22T00:00:00.000","2019-09-11T00:00:00.000","Bench Warrant","0","F","35 to 44","White","94901","1563175SUPV229112019B0"
"1563175","SUPV","2019-01-11T00:00:00.000","2019-09-11T00:00:00.000","Bench Warrant","0","F","35 to 44","White","94901","1563175SUPV119112019B0"
"1805364","PAROLE","2019-07-01T00:00:00.000","2019-07-30T00:00:00.000","Successful","1","M","35 to 44","Black","94941","1805364PAROLE17302019S1"
"1122305","REST","2017-12-06T00:00:00.000","2019-01-18T00:00:00.000","Court Deleted","0","F","45 to 54","White","94941","1122305REST61182019C0"
"1122305","SUPV","2018-04-09T00:00:00.000","2019-01-18T00:00:00.000","Court Deleted","0","F","45 to 54","White","94941","1122305SUPV91182019C0"
"1122305","SUPV","2018-08-03T00:00:00.000","2019-01-18T00:00:00.000","Court Deleted","0","F","45 to 54","White","94941","1122305SUPV31182019C0"
"1122305","REST","2019-02-22T00:00:00.000","2019-06-14T00:00:00.000","Neutral","1","F","45 to 54","White","94941","1122305REST226142019N1"
"2418628","REST","2018-11-19T00:00:00.000","2019-01-22T00:00:00.000","Neutral","1","M","35 to 44","Hispanic","94949","2418628REST191222019N1"
"2418628","PAROLE","2019-01-24T00:00:00.000","2019-02-18T00:00:00.000","Successful","1","M","35 to 44","Hispanic","94949","2418628PAROLE242182019S1"
"1297103","SUPV","2017-02-23T00:00:00.000","2020-03-31T00:00:00.000","Successful","1","M","25 to 34","White",,"1297103SUPV233312020S1"
"351422","REST","2018-11-19T00:00:00.000","2018-12-06T00:00:00.000","Neutral","1","M","25 to 34","White","94901","351422REST191262018N1"
"351422","REST","2018-03-13T00:00:00.000","2019-04-03T00:00:00.000","Successful","1","M","25 to 34","White","94901","351422REST13432019S1"
"7559256","AOWP","2019-12-03T00:00:00.000","2020-03-04T00:00:00.000","Neutral","1","M","35 to 44","Hispanic","94949","7559256AOWP3342020N1"
"4852956","SUPV","2018-10-19T00:00:00.000","2020-01-06T00:00:00.000","Successful","1","M","55 to 64","White","94903","4852956SUPV19162020S1"
"1307350","SUPV","2019-06-26T00:00:00.000","2020-03-11T00:00:00.000","Bench Warrant","0","M","25 to 34","Hispanic","94946","1307350SUPV263112020B0"
"4650132","SUPV","2016-05-18T00:00:00.000","2019-04-04T00:00:00.000","Unsuccessful","0","F","35 to 44","White",,"4650132SUPV18442019U0"
"5517738","REST","2019-04-17T00:00:00.000","2019-05-13T00:00:00.000","Neutral","1","M","55 to 64","White","94965","5517738REST175132019N1"
"2568284","REST","2020-01-27T00:00:00.000","2020-03-17T00:00:00.000","Neutral","1","M","25 to 34","Black","94925","2568284REST273172020N1"
"523009","SUPV","2018-08-28T00:00:00.000","2018-12-12T00:00:00.000","Completion/Expired","0","F","25 to 34","Other","94945","523009SUPV2812122018C0"
"523009","SUPV","2015-12-08T00:00:00.000","2019-03-12T00:00:00.000","Successful","1","F","25 to 34","Other","94945","523009SUPV83122019S1"
"523009","SUPV","2018-08-28T00:00:00.000","2019-10-10T00:00:00.000","Successful","1","F","25 to 34","Other","94945","523009SUPV2810102019S1"
"1458374","REST","2019-12-11T00:00:00.000","2020-02-28T00:00:00.000","Neutral","1","M","25 to 34","Hispanic","94102","1458374REST112282020N1"
"2528024","AOWP","2018-11-15T00:00:00.000","2019-07-09T00:00:00.000","Successful","1","M","35 to 44","Hispanic","94901","2528024AOWP15792019S1"
"2528024","AOWP","2019-05-21T00:00:00.000","2019-09-04T00:00:00.000","Successful","1","M","35 to 44","Hispanic","94901","2528024AOWP21942019S1"
"3943908","AOWP","2019-03-20T00:00:00.000","2019-05-10T00:00:00.000","Successful","1","M","25 to 34","Black","94965","3943908AOWP205102019S1"
"8506602","AOWP","2018-09-07T00:00:00.000","2020-01-17T00:00:00.000","Successful","1","F","45 to 54","White","94941","8506602AOWP71172020S1"
"4364229","SUPV","2020-05-06T00:00:00.000","2020-05-07T00:00:00.000","Neutral","1","M","25 to 34","White","94925","4364229SUPV6572020N1"
"569839","REST","2019-05-17T00:00:00.000","2019-08-01T00:00:00.000","Neutral","1","M","35 to 44","Black","94901","569839REST17812019N1"
"569839","AOWP","2019-07-18T00:00:00.000","2019-08-14T00:00:00.000","Neutral","1","M","35 to 44","Black","94901","569839AOWP188142019N1"
"569839","AOWP","2019-10-02T00:00:00.000","2020-03-18T00:00:00.000","Successful","1","M","35 to 44","Black","94901","569839AOWP23182020S1"
"3156567","AOWP","2018-07-11T00:00:00.000","2019-02-05T00:00:00.000","Successful","1","F","35 to 44","White","94903","3156567AOWP11252019S1"
"3156567","SUPV","2019-02-26T00:00:00.000","2019-06-18T00:00:00.000","Successful","1","F","35 to 44","White","94903","3156567SUPV266182019S1"
"8919890","REST","2019-07-08T00:00:00.000","2019-09-09T00:00:00.000","Neutral","1","M","35 to 44","White","94904","8919890REST8992019N1"
"7381313","PAROLE","2019-07-05T00:00:00.000","2019-09-02T00:00:00.000","Successful, no $$","1","M","35 to 44","Hispanic","94901","7381313PAROLE5922019S1"
"2272265","REST","2019-08-30T00:00:00.000","2020-02-21T00:00:00.000","Neutral","1","M","25 to 34","White","94945","2272265REST302212020N1"
"8578545","AOWP","2018-09-17T00:00:00.000","2019-12-04T00:00:00.000","Unsuccessful","0","M","35 to 44","White","94541","8578545AOWP171242019U0"
"4305740","REST","2018-10-12T00:00:00.000","2019-01-15T00:00:00.000","Neutral","1","M","25 to 34","White","94605","4305740REST121152019N1"
"4305740","REST","2019-05-17T00:00:00.000","2019-07-15T00:00:00.000","Neutral","1","M","25 to 34","White","94605","4305740REST177152019N1"
"9260452","SUPV","2017-09-27T00:00:00.000","2019-10-29T00:00:00.000","Successful, no $$","1","F","25 to 34","Black","94965","9260452SUPV2710292019S1"
"8284019","AOWP","2019-08-06T00:00:00.000","2019-12-12T00:00:00.000","Unsuccessful","0","M","35 to 44","Hispanic","9449","8284019AOWP612122019U0"
"187522","AOWP","2018-12-10T00:00:00.000","2018-12-21T00:00:00.000","Successful","1","F","25 to 34","White","94901","187522AOWP1012212018S1"
"5363091","SUPV","2018-09-12T00:00:00.000","2018-12-18T00:00:00.000","Termination: Jail","0","M","55 to 64","White","94901","5363091SUPV1212182018T0"
"201221","PAROLE","2019-08-15T00:00:00.000","2019-08-15T00:00:00.000","Neutral","1","F","25 to 34","White","94947","201221PAROLE158152019N1"
"201221","SUPV","2019-09-05T00:00:00.000","2019-11-26T00:00:00.000","Successful","1","F","25 to 34","White","94947","201221SUPV511262019S1"
"5868693","PAROLE","2019-08-29T00:00:00.000","2019-11-13T00:00:00.000","Successful, no $$","1","M","55 to 64","White","94566","5868693PAROLE2911132019S1"
"6996879","REST","2019-02-08T00:00:00.000","2019-03-29T00:00:00.000","Neutral","1","M","45 to 54","White","94901","6996879REST83292019N1"
"6996879","AOWP","2017-01-19T00:00:00.000","2019-07-17T00:00:00.000","Neutral","1","M","45 to 54","White","94901","6996879AOWP197172019N1"
"8172553","SUPV","2017-03-31T00:00:00.000","2019-05-14T00:00:00.000","Terminated by Court","0","M","35 to 44","White","95903","8172553SUPV315142019T0"
"9339973","SUPV","2016-12-13T00:00:00.000","2019-12-23T00:00:00.000","Successful, no $$","1","F","35 to 44","White","94901","9339973SUPV1312232019S1"
"479699","SUPV","2019-10-23T00:00:00.000","2020-01-07T00:00:00.000","Bench Warrant","0","M","25 to 34","Black","94941","479699SUPV23172020B0"
"479699","SUPV","2017-03-14T00:00:00.000","2020-01-07T00:00:00.000","Bench Warrant","0","M","25 to 34","Black","94941","479699SUPV14172020B0"
"3700287","AOWP","2019-03-15T00:00:00.000","2020-01-09T00:00:00.000","Bench Warrant","0","M","35 to 44","Hispanic","94901","3700287AOWP15192020B0"
"1270860","AB109","2019-10-10T00:00:00.000","2019-11-09T00:00:00.000","Completion/Expired","0","M","45 to 54","White","94941","1270860AB109101192019C0"
"1212071","SUPV","2019-05-03T00:00:00.000","2019-08-02T00:00:00.000","Successful, no $$","1","M","25 to 34","White","94941","1212071SUPV3822019S1"
"3450488","REST","2017-02-28T00:00:00.000","2020-03-03T00:00:00.000","Unsuccessful","0","M","25 to 34","White","94903","3450488REST28332020U0"
"4412533","AOWP","2018-05-03T00:00:00.000","2019-05-16T00:00:00.000","Neutral","1","M","35 to 44","Hispanic","94947","4412533AOWP35162019N1"
"3269088","PAROLE","2019-05-22T00:00:00.000","2019-05-22T00:00:00.000","Neutral","1","M","35 to 44","Hispanic","94903","3269088PAROLE225222019N1"
"544494","SUPV","2017-10-16T00:00:00.000","2019-12-18T00:00:00.000","Unsuccessful","0","M","25 to 34","White","94930","544494SUPV1612182019U0"
"544494","SUPV","2017-06-08T00:00:00.000","2019-12-18T00:00:00.000","Unsuccessful","0","M","25 to 34","White","94930","544494SUPV812182019U0"
"7756093","REST","2019-08-05T00:00:00.000","2019-09-19T00:00:00.000","Successful","1","M","45 to 54","White","94960","7756093REST59192019S1"
"6437185","PAROLE","2019-02-11T00:00:00.000","2019-03-18T00:00:00.000","Successful","1","M","35 to 44","Hispanic","94901","6437185PAROLE113182019S1"
"8016982","AOWP","2019-04-09T00:00:00.000","2019-08-28T00:00:00.000","Successful","1","M","25 to 34","White","94901","8016982AOWP98282019S1"
"5068996","AOWP","2017-12-21T00:00:00.000","2019-02-05T00:00:00.000","Unsuccessful","0","M","25 to 34","Hispanic","94590","5068996AOWP21252019U0"
"5068996","REST","2019-05-10T00:00:00.000","2019-06-21T00:00:00.000","Neutral","1","M","25 to 34","Hispanic","94590","5068996REST106212019N1"
"3666903","AOWP","2017-01-10T00:00:00.000","2019-07-22T00:00:00.000","Neutral","1","M","35 to 44","White","94945","3666903AOWP107222019N1"
"8441104","REST","2019-10-04T00:00:00.000","2020-01-22T00:00:00.000","Neutral","1","M","35 to 44","Hispanic","94945","8441104REST41222020N1"
"4313731","AOWP","2017-09-29T00:00:00.000","2019-06-20T00:00:00.000","Neutral","1","M","35 to 44","Black","94945","4313731AOWP296202019N1"
"8885652","PAROLE","2020-02-05T00:00:00.000","2020-02-05T00:00:00.000","Neutral","1","M","25 to 34","White","94946","8885652PAROLE5252020N1"
"1097596","AOWP","2018-07-11T00:00:00.000","2018-12-11T00:00:00.000","Successful","1","M","35 to 44","Hispanic","94901","1097596AOWP1112112018S1"
"1097596","AOWP","2019-02-05T00:00:00.000","2019-04-29T00:00:00.000","Successful","1","M","35 to 44","Hispanic","94901","1097596AOWP54292019S1"
"1097596","AOWP","2019-02-05T00:00:00.000","2019-06-05T00:00:00.000","Successful","1","M","35 to 44","Hispanic","94901","1097596AOWP5652019S1"
"2893202","PAROLE","2019-03-06T00:00:00.000","2019-03-06T00:00:00.000","Neutral","1","M","55 to 64","White","94945","2893202PAROLE6362019N1"
"961335","PAROLE","2019-02-14T00:00:00.000","2019-03-12T00:00:00.000","Successful","1","F","45 to 54","White","94901","961335PAROLE143122019S1"
"961335","PAROLE","2019-02-13T00:00:00.000","2019-03-12T00:00:00.000","Successful","1","F","45 to 54","White","94901","961335PAROLE133122019S1"
"961335","SUPV","2016-05-13T00:00:00.000","2020-01-22T00:00:00.000","Successful","1","F","45 to 54","White","94901","961335SUPV131222020S1"
"3018585","REST","2019-04-08T00:00:00.000","2019-06-14T00:00:00.000","Neutral","1","F","25 to 34","White","7051","3018585REST86142019N1"
"3018585","REST","2019-08-05T00:00:00.000","2019-11-12T00:00:00.000","Neutral","1","F","25 to 34","White","7051","3018585REST511122019N1"
"6822880","PAROLE","2019-05-23T00:00:00.000","2019-06-13T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94591","6822880PAROLE236132019S1"
"4225572","REST","2018-09-18T00:00:00.000","2019-01-07T00:00:00.000","Neutral","1","M","25 to 34","White","94904","4225572REST18172019N1"
"4225572","REST","2019-03-04T00:00:00.000","2019-06-07T00:00:00.000","Neutral","1","M","25 to 34","White","94904","4225572REST4672019N1"
"4225572","REST","2019-05-24T00:00:00.000","2019-08-01T00:00:00.000","Neutral","1","M","25 to 34","White","94904","4225572REST24812019N1"
"7808865","AB109","2018-03-05T00:00:00.000","2019-06-25T00:00:00.000","Successful","1","M","35 to 44","Hispanic","94903","7808865AB10956252019S1"
"842244","AB109","2019-02-13T00:00:00.000","2019-10-07T00:00:00.000","Completion/Expired","0","M","25 to 34","White","95403","842244AB109131072019C0"
"4978798","AOWP","2019-06-03T00:00:00.000","2019-09-17T00:00:00.000","Successful","1","F","55 to 64","White","94930","4978798AOWP39172019S1"
"8493522","SUPV","2016-02-23T00:00:00.000","2019-02-21T00:00:00.000","Successful","1","M","25 to 34","White","94901","8493522SUPV232212019S1"
"2087151","SUPV","2018-10-17T00:00:00.000","2019-01-03T00:00:00.000","Bench Warrant","0","M","35 to 44","Black",,"2087151SUPV17132019B0"
"4826619","SUPV","2015-06-29T00:00:00.000","2019-04-15T00:00:00.000","Successful","1","M","55 to 64","White","94941","4826619SUPV294152019S1"
"35809","REST","2019-03-28T00:00:00.000","2019-05-13T00:00:00.000","Neutral","1","M","25 to 34","White","94960","35809REST285132019N1"
"8558635","SUPV","2019-08-21T00:00:00.000","2019-12-03T00:00:00.000","Successful","1","M","25 to 34","Black","94965","8558635SUPV211232019S1"
"8558635","SUPV","2016-12-19T00:00:00.000","2019-12-03T00:00:00.000","Successful","1","M","25 to 34","Black","94965","8558635SUPV191232019S1"
"4737931","SUPV","2019-02-27T00:00:00.000","2019-08-20T00:00:00.000","Bench Warrant","0","F","25 to 34","Other","94901","4737931SUPV278202019B0"
"4737931","SUPV","2018-10-29T00:00:00.000","2019-09-18T00:00:00.000","Bench Warrant","0","F","25 to 34","Other","94901","4737931SUPV299182019B0"
"4737931","SUPV","2018-10-29T00:00:00.000","2019-10-07T00:00:00.000","Bench Warrant","0","F","25 to 34","Other","94901","4737931SUPV291072019B0"
"7681400","PAROLE","2019-05-30T00:00:00.000","2019-07-05T00:00:00.000","Successful","1","M","35 to 44","Hispanic","94954","7681400PAROLE30752019S1"
"753854","AOWP","2019-11-26T00:00:00.000","2020-02-26T00:00:00.000","Successful","1","M","25 to 34","White","94941","753854AOWP262262020S1"
"3774036","SUPV","2015-12-23T00:00:00.000","2019-01-03T00:00:00.000","Successful","1","M","25 to 34","Black","94965","3774036SUPV23132019S1"
"4143812","REST","2019-05-31T00:00:00.000","2019-08-21T00:00:00.000","Neutral","1","M","45 to 54","White","94112","4143812REST318212019N1"
"5818518","AOWP","2019-03-25T00:00:00.000","2019-05-20T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94901","5818518AOWP255202019S1"
"1944993","AB109","2018-07-16T00:00:00.000","2020-02-16T00:00:00.000","Completion/Expired","0","M","45 to 54","Other","94114","1944993AB109162162020C0"
"5762288","SUPV","2018-10-11T00:00:00.000","2019-01-08T00:00:00.000","Bench Warrant","0","F","25 to 34","White","94901","5762288SUPV11182019B0"
"5762288","SUPV","2019-08-01T00:00:00.000","2019-11-13T00:00:00.000","Bench Warrant","0","F","25 to 34","White","94901","5762288SUPV111132019B0"
"4371319","AOWP","2019-11-19T00:00:00.000","2020-05-01T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94901","4371319AOWP19512020S1"
"4360041","AOWP","2019-06-26T00:00:00.000","2019-09-11T00:00:00.000","Successful","1","M","25 to 34","White","94901","4360041AOWP269112019S1"
"4360041","REST","2019-05-31T00:00:00.000","2019-11-12T00:00:00.000","Neutral","1","M","25 to 34","White","94901","4360041REST3111122019N1"
"3646102","SUPV","2015-09-02T00:00:00.000","2019-03-28T00:00:00.000","Successful","1","F","25 to 34","White","94901","3646102SUPV23282019S1"
"6553096","PAROLE","2019-07-09T00:00:00.000","2019-07-09T00:00:00.000","Neutral","1","M","25 to 34","White","94941","6553096PAROLE9792019N1"
"5100910","SUPV","2019-09-05T00:00:00.000","2019-11-27T00:00:00.000","Successful","1","F","35 to 44","White","94901","5100910SUPV511272019S1"
"2715840","REST","2019-07-01T00:00:00.000","2019-08-09T00:00:00.000","Terminated by Court","0","M","25 to 34","Hispanic","94901","2715840REST1892019T0"
"2715840","AOWP","2019-07-10T00:00:00.000","2019-10-02T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94901","2715840AOWP101022019S1"
"9703838","PAROLE","2019-07-09T00:00:00.000","2019-07-09T00:00:00.000","Neutral","1","M","25 to 34","Hispanic","94901","9703838PAROLE9792019N1"
"9703838","AOWP","2019-08-08T00:00:00.000","2020-02-03T00:00:00.000","Successful, no $$","1","M","25 to 34","Hispanic","94901","9703838AOWP8232020S1"
"7984704","REST","2019-12-23T00:00:00.000","2020-03-02T00:00:00.000","Neutral","1","M","25 to 34","Hispanic","94903","7984704REST23322020N1"
"706576","AB109","2018-09-14T00:00:00.000","2018-12-15T00:00:00.000","Completion/Expired","0","F","45 to 54","White","94960","706576AB1091412152018C0"
"3867260","AB109","2016-11-15T00:00:00.000","2019-06-07T00:00:00.000","Successful","1","F","45 to 54","White","94939","3867260AB10915672019S1"
"3867260","AOWP","2017-10-26T00:00:00.000","2019-06-20T00:00:00.000","Successful, no $$","1","F","45 to 54","White","94939","3867260AOWP266202019S1"
"9689488","AB109","2018-07-18T00:00:00.000","2019-04-14T00:00:00.000","Completion/Expired","0","M","25 to 34","Black",,"9689488AB109184142019C0"
"4329623","SUPV","2018-08-10T00:00:00.000","2019-08-19T00:00:00.000","Successful","1","M","35 to 44","White","94901","4329623SUPV108192019S1"
"4427724","AOWP","2019-05-01T00:00:00.000","2019-07-24T00:00:00.000","Unsuccessful","0","M","45 to 54","White","94947","4427724AOWP17242019U0"
"2351377","AOWP","2019-09-12T00:00:00.000","2019-12-30T00:00:00.000","Successful, no $$","1","M","35 to 44","Hispanic","94901","2351377AOWP1212302019S1"
"6254079","SUPV","2019-05-15T00:00:00.000","2020-02-19T00:00:00.000","Unsuccessful","0","M","35 to 44","Hispanic","94901","6254079SUPV152192020U0"
"535504","AB109","2017-04-28T00:00:00.000","2019-02-22T00:00:00.000","Terminated by Court","0","M","35 to 44","White","94947","535504AB109282222019T0"
"3763111","SUPV","2015-09-04T00:00:00.000","2019-02-07T00:00:00.000","Successful","1","M","25 to 34","White","94901","3763111SUPV4272019S1"
"3763111","SUPV","2016-02-09T00:00:00.000","2019-02-07T00:00:00.000","Successful","1","M","25 to 34","White","94901","3763111SUPV9272019S1"
"9149539","AOWP","2019-09-04T00:00:00.000","2019-09-24T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94945","9149539AOWP49242019S1"
"9441330","SUPV","2020-03-25T00:00:00.000","2020-05-05T00:00:00.000","Neutral","1","M","25 to 34","White",,"9441330SUPV25552020N1"
"663154","PAROLE","2018-12-17T00:00:00.000","2018-12-17T00:00:00.000","Neutral","1","M","25 to 34","Hispanic","94904","663154PAROLE1712172018N1"
"1187619","SUPV","2019-12-23T00:00:00.000","2020-05-05T00:00:00.000","Bench Warrant","0","M","25 to 34","Hispanic","94949","1187619SUPV23552020B0"
"1482439","REST","2020-02-10T00:00:00.000","2020-02-28T00:00:00.000","Neutral","1","F","35 to 44","White","94925","1482439REST102282020N1"
"6894037","AOWP","2019-05-10T00:00:00.000","2019-06-12T00:00:00.000","Successful","1","M","55 to 64","White","94945","6894037AOWP106122019S1"
"6894037","REST","2019-04-22T00:00:00.000","2019-06-14T00:00:00.000","Neutral","1","M","55 to 64","White","94945","6894037REST226142019N1"
"7500754","PAROLE","2019-12-12T00:00:00.000","2019-12-12T00:00:00.000","Neutral","1","F","25 to 34","White","94903","7500754PAROLE1212122019N1"
"7829753","REST","2019-05-10T00:00:00.000","2019-09-23T00:00:00.000","Neutral","1","M","25 to 34","White","94956","7829753REST109232019N1"
"489943","AOWP","2018-11-20T00:00:00.000","2019-02-12T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94949","489943AOWP202122019S1"
"9834917","AOWP","2018-10-09T00:00:00.000","2019-09-17T00:00:00.000","Neutral","1","M","25 to 34","Hispanic","94901","9834917AOWP99172019N1"
"7311381","AB109","2017-01-17T00:00:00.000","2020-03-10T00:00:00.000","Terminated by Court","0","M","45 to 54","Hispanic","94903","7311381AB109173102020T0"
"9791818","SUPV","2019-02-26T00:00:00.000","2020-03-06T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94901","9791818SUPV26362020S1"
"5500841","AOWP","2019-11-22T00:00:00.000","2019-12-23T00:00:00.000","Neutral","1","M","45 to 54","White","94945","5500841AOWP2212232019N1"
"5500841","REST","2019-11-15T00:00:00.000","2020-02-28T00:00:00.000","Neutral","1","M","45 to 54","White","94945","5500841REST152282020N1"
"1785127","AOWP","2019-10-18T00:00:00.000","2020-02-28T00:00:00.000","Successful","1","F","45 to 54","White","94901","1785127AOWP182282020S1"
"3351139","AOWP","2018-10-05T00:00:00.000","2019-02-15T00:00:00.000","Successful","1","M","35 to 44","Hispanic","94945","3351139AOWP52152019S1"
"5447182","SUPV","2016-04-18T00:00:00.000","2019-04-15T00:00:00.000","Successful","1","M","25 to 34","Black","94945","5447182SUPV184152019S1"
"8218843","PAROLE","2019-06-26T00:00:00.000","2019-08-01T00:00:00.000","Successful","1","F","25 to 34","White","94947","8218843PAROLE26812019S1"
